user_id,steamid,profilestate,personaname,avatarfull,personastate,realname,primaryclanid,timecreated,loccountrycode,locstatecode
User946,"76561198195053742,3.0,1.0,Vladix,1.0,https://steamcommunity.com/id/vladixxx/,https://avatars.steamstatic.com/f28fc5d8310ceed92511b705373307f0d704a5b7_full.jpg,0.0,""Neicu """"Vladix"""" Vlad Ionut"",103582791460093842,1430729727.0,0.0,RO,41,39353.0,,,,,,",,,,,,,,,
User947,76561198195437997,1.0,Raz1,https://avatars.steamstatic.com/f4454afd3f2daaf678ccf22adf2e5ab1c67f093b_full.jpg,0.0,razji,1.0358279143845466e+17,1430989875.0,,
User948,76561198195534333,1.0,szymanskii,https://avatars.steamstatic.com/60441ccc47e80b64b9397c3e9dde2c294923aeac_full.jpg,0.0,Ekin Irmak,1.0358279145239322e+17,1431099465.0,SE,26
User949,76561198195614473,1.0,Accsstar,https://avatars.steamstatic.com/579c8bf696ebe072f1a18928ad7b6b02407f9d25_full.jpg,0.0,24yo ♂,1.035827914344819e+17,1431116499.0,GB,
User950,76561198195828347,1.0,paon1y,https://avatars.steamstatic.com/e47b210b6fa507b257e3a20a9a8e89789536490d_full.jpg,0.0,.,1.0358279143976422e+17,1431246312.0,TH,27
User951,76561198196065783,1.0,Ta Dinh Fẻrari Peek,https://avatars.steamstatic.com/3803e3f477c455fc93293a7a2d7fb6a0f4a8d634_full.jpg,0.0,,1.035827914295214e+17,1431310584.0,,
User952,76561198196068975,1.0,Divine crusader,https://avatars.steamstatic.com/c0d65b0f8dd27e89e97ab69e161e4a505a473051_full.jpg,0.0,,1.0358279143518206e+17,1431347702.0,,
User953,76561198196418093,1.0,kingpin,https://avatars.steamstatic.com/bf1f44a29aa514172e03dff59a2b7fb7a119aa0e_full.jpg,0.0,,1.0358279143937632e+17,1431528636.0,US,NY
User954,76561198196583949,1.0,AAP,https://avatars.steamstatic.com/61aa943b81d6a790822ac2d94cc63f210ef87253_full.jpg,1.0,,1.0358279143477083e+17,1431658038.0,US,CA
User955,76561198197030141,1.0,c o r g i,https://avatars.steamstatic.com/902885a22681dcdae102163cbc852e7c42f4c93d_full.jpg,0.0,An,1.0358279145469629e+17,1431845374.0,VN,53
User956,76561198197199107,1.0,Kes,https://avatars.steamstatic.com/1c5dc391a7260f9deddcbe045f615674bbc19373_full.jpg,0.0,Kes,1.035827914295214e+17,1432008261.0,US,WA
User957,76561198197240201,1.0,Rin,https://avatars.steamstatic.com/cd17d6573e85c5d4a90038f65b57e0625fc44301_full.jpg,0.0,Nhật Linh,1.035827914295214e+17,1431944023.0,VN,29
User958,76561198197856439,1.0,TTD Jacob,https://avatars.steamstatic.com/99b8235b43e9f31e8fc12bf8125bd3c19ac04df1_full.jpg,0.0,,1.03582791463844e+17,1432424985.0,AU,QLD
User959,76561198198479529,1.0,,https://avatars.steamstatic.com/b1bbf25845ebe3af18087bb8336ad9bf9dc6215e_full.jpg,0.0,Gaben,1.035827914295214e+17,1432692921.0,CN,08
User960,76561198198565798,1.0,Ced,https://avatars.steamstatic.com/4a4ce1ef24c6f88f23e323baf3ae4dab6e7ae1d7_full.jpg,0.0,Ced,1.0358279144112389e+17,1432782574.0,FR,B2
User961,76561198198833237,1.0,35VMM75TYU,https://avatars.steamstatic.com/fe318eee8d10a12b60ac9dd6920a4391ff2f9830_full.jpg,0.0,,,,,
User962,76561198198940354,1.0,,https://avatars.steamstatic.com/3f27a5a0f22a8e3ad2caab69f6511071e933bb86_full.jpg,0.0,,,,,
User963,76561198198991366,1.0,oc cut,https://avatars.steamstatic.com/20c989541be1667aab290bdbf3ed79b4cf246cf5_full.jpg,0.0,Long Hoang,1.0358279145638707e+17,1432993119.0,GB,
User964,76561198199106397,1.0,toiletskibidi,https://avatars.steamstatic.com/0e96fd1da4c91017a7c1de980d6361b139e6831d_full.jpg,0.0,,1.0358279146436547e+17,1433061193.0,PS,
User965,76561198199434195,1.0,NDD,https://avatars.steamstatic.com/a320400f05f9432fc1c6f8a296553a91fddf16d6_full.jpg,0.0,NDD,1.0358279145510994e+17,1433258268.0,CA,
User966,76561198199694681,1.0,Bæ,https://avatars.steamstatic.com/eaef9ac4eaaf3476e28f6c6c6b40d78680b61b22_full.jpg,0.0,𝓒𝓪𝓼 𝔁𝓸,1.035827914345439e+17,1433365417.0,US,CA
User967,76561198199712955,1.0,loкi,https://avatars.steamstatic.com/ff04d0b904a245c970759d8afb96d8c3cdaee306_full.jpg,1.0,,1.035827914587025e+17,1433427581.0,,
User968,76561198199854274,1.0,TAN NOAH,https://avatars.steamstatic.com/68552ffd393aaf051f164025de698bfc8ee76e9d_full.jpg,0.0,,1.0358279143861811e+17,1433493003.0,,
User969,76561198200203497,1.0,Meo,https://avatars.steamstatic.com/17adbdfdeb9d262754aa9310a441b18a35b1d374_full.jpg,0.0,,1.0358279144087664e+17,1433650002.0,VN,53
User970,76561198200352017,1.0,fBK,https://avatars.steamstatic.com/f4ddb87f55923549a73b65f0d0eac47801c48c08_full.jpg,0.0,The King of,1.0358279144162165e+17,1433664631.0,FJ,05
User971,76561198201085018,1.0,Joker,https://avatars.steamstatic.com/7e71f01f890f01d61d8a87721d65bd2a28d38a8e_full.jpg,0.0,,,,,
User972,76561198201231623,1.0,Kaboom,https://avatars.steamstatic.com/d7c44abf9d7dec4593e004f39a6a3fc141e74a9d_full.jpg,0.0,,,,,
User973,76561198201420639,1.0,DraX,https://avatars.steamstatic.com/93a07f0516a90c66b296aac3b674fda14e95066e_full.jpg,0.0,,1.0358279143779117e+17,1434206656.0,DE,
User974,76561198201550326,1.0,,https://avatars.steamstatic.com/53cea48bc0f62eb6ce2ecdcefcc8253c9fc0db1e_full.jpg,0.0,Dink,1.0358279145809107e+17,1434262483.0,CN,30
User975,76561198201921253,1.0,Jordz,https://avatars.steamstatic.com/f6c0272f87e06c1654977d7d9f04ccd250a8eded_full.jpg,0.0,,1.0358279143968619e+17,1434438238.0,ZA,06
User976,76561198202336232,1.0,Jean Darc,https://avatars.steamstatic.com/1572d6909675e3ec691b81f796a3c0e607231e76_full.jpg,0.0,(Simple),1.0358279145510994e+17,1419570009.0,JP,22
User977,76561198202386311,1.0,DizzleR,https://avatars.steamstatic.com/c861273390fd116326652cbfda4ae619a9c65e9d_full.jpg,0.0,Stephen,1.0358279145563672e+17,1434633925.0,HK,
User978,76561198202554439,1.0,non,https://avatars.steamstatic.com/c16921b51bec0470c5f2b42f2c8ced37442454d9_full.jpg,0.0,MAKANAKAISHE,1.0358279143426293e+17,1434765990.0,ZW,09
User979,76561198202563963,1.0,Checkiii B csgofastcom,https://avatars.steamstatic.com/727b22dd3a251ce6cf0ba2d914b8700313895fa5_full.jpg,0.0,,1.0358279145574352e+17,1434802791.0,DE,
User980,76561198202585091,1.0,CLANK,https://avatars.steamstatic.com/37258ce645b852885e3c9fbed2e856b515f9e1fb_full.jpg,0.0,NEVER SPEAK EZ,1.035827914630083e+17,1434721708.0,PL,
User981,76561198202610384,1.0,Smilee,https://avatars.steamstatic.com/fe639691663abb66576bc5ed99ecff8c8296e8fe_full.jpg,0.0,,,,,
User982,76561198202611997,1.0,Cover Me dude,https://avatars.steamstatic.com/001fc1011819a67022586a3177f25ca077c408d6_full.jpg,0.0,,1.035827914295214e+17,1434771672.0,,
User983,76561198202663692,1.0,Henny,https://avatars.steamstatic.com/f1c0d160ff688acf731e6c05724e1efc59db4d76_full.jpg,0.0,Fatih,1.0358279144081378e+17,1419691618.0,CO,35
User984,76561198203499448,1.0,marzu,https://avatars.steamstatic.com/475f2423500fa1c175518d47ae42241031d2d404_full.jpg,0.0,,1.035827914320243e+17,1420032220.0,,
User985,76561198203851365,1.0,Batschkaa,https://avatars.steamstatic.com/a521352ec938d97a89f4b9655f75924d3cea6344_full.jpg,0.0,,1.0358279145517776e+17,1435253264.0,PL,
User986,76561198204143888,1.0,o3 thaonguyen,https://avatars.steamstatic.com/f3a1bf0d1b3c0fec3cbbf9061fb4a1de7f051241_full.jpg,0.0,NtT is my love,1.0358279143572253e+17,1420299863.0,GB,H9
User987,76561198204868827,1.0,Bo0M,https://avatars.steamstatic.com/b573d1cab6ac98d9cb5468d57f015bbd9df754cf_full.jpg,0.0,,,,,
User988,76561198205139475,1.0,deX,https://avatars.steamstatic.com/530edee339b616d0ce3c319b05b8b225df60b685_full.jpg,0.0,,,,,
User989,76561198206161801,1.0,John Week,https://avatars.steamstatic.com/3fd53ed25133e8dbac9a4cbd54b4c576d513d95b_full.jpg,0.0,,1.0358279143110366e+17,1436446734.0,CA,
User990,76561198207412505,1.0,SafeBet,https://avatars.steamstatic.com/703e583a2b702e2de7246082ecb1e19bf0d98d45_full.jpg,0.0,,1.035827914367858e+17,1437101926.0,AE,03
User991,76561198207636255,1.0,rem,https://avatars.steamstatic.com/0f28df3eb2e535f890e3c644189483e71010ebda_full.jpg,0.0,Александр,1.035827914295681e+17,1437204334.0,RU,42
User992,76561198207712111,1.0,ko phai nam dau,https://avatars.steamstatic.com/236caf4df5cd405840c6f01ca849e8bd345fb90e_full.jpg,0.0,Dao Hai Nam,1.0358279143426293e+17,1437234631.0,VN,52
User993,76561198207772752,1.0,Nug,https://avatars.steamstatic.com/9d92e9bafdde7697bcae79eab1538c272e16e3c0_full.jpg,0.0, John,1.035827914295214e+17,1422140235.0,US,
User994,76561198207913012,1.0,Kylin Bắn Cực Ngu,https://avatars.steamstatic.com/5c80910d779a47352be18e13e752814b57a8e4f2_full.jpg,0.0,BeginAgain,1.0358279146747094e+17,1422194668.0,VN,
User995,76561198208032408,1.0,KorVooD,https://avatars.steamstatic.com/d5ff90ae073ba5e89555debf1f6db98c589e0371_full.jpg,0.0,Кирилл,1.0358279142955118e+17,1422261534.0,RU,65
User996,76561198208147967,1.0,Xuân Diệu rush B,https://avatars.steamstatic.com/4574eda4d1e4e787a8f2f892afc92ef9c5a0f775_full.jpg,4.0,,1.0358279145486658e+17,1437472992.0,,
User997,76561198208338285,1.0,vitcon skins,https://avatars.steamstatic.com/052c6f5079e128198ae238f51512511a679a9d1c_full.jpg,0.0,Randy,1.0358279142990224e+17,1437575155.0,US,
User998,76561198209415239,1.0,johnf7,https://avatars.steamstatic.com/cbcb2738014864541a70c71b6e5a2556dc71c688_full.jpg,0.0,,1.0358279146246982e+17,1438086171.0,PT,
User999,76561198210330047,1.0,Lezduit,https://avatars.steamstatic.com/5930532882830597207526c94be7be6a67b0bcca_full.jpg,0.0,TOM,1.0358279143505298e+17,1438480130.0,US,
User1000,76561198211832153,1.0,1rs playersolo,https://avatars.steamstatic.com/d5d513dc265a25a38aab75a69f66653aceb3890d_full.jpg,0.0,Sadique,1.0358279146326891e+17,1439285873.0,IN,
User1001,76561198212545799,1.0,diligent,https://avatars.steamstatic.com/5c7934944df930c4233cf0f0d8c50a58c3742776_full.jpg,0.0,,1.0358279146890443e+17,1439562959.0,CN,
User1002,76561198213282296,1.0,swap commends,https://avatars.steamstatic.com/63a1035c0ccd1c6a4450caac9a7246e9fcd5e291_full.jpg,0.0,George,1.0358279143366643e+17,1424655256.0,RU,47
User1003,76561198213730803,1.0,MrCS,https://avatars.steamstatic.com/e6080436df46e47d7f418d77ba9ded011bfebdad_full.jpg,0.0,,1.0358279144028717e+17,1440143629.0,,
User1004,76561198214747363,1.0,AstrikeFC,https://avatars.steamstatic.com/a03dbb51989a935d89edb33e8dd40e394cb860b9_full.jpg,0.0,AFC Virtus.Pro Pasha FAN ! youtube.com/@AstrikeFC,1.0358279145674925e+17,1440561240.0,,
User1005,76561198214932669,1.0,C0ttonpicker,https://avatars.steamstatic.com/9a51c6eeb195d8ac3cfc297e897f21afb45d6243_full.jpg,0.0,,,,,
User1006,76561198216382511,1.0,Master,https://avatars.steamstatic.com/aec420cc08dd927f7b5abc0b0d749ea21c8c0cdc_full.jpg,0.0,tokomy,1.0358279143426293e+17,1441351997.0,VN,
User1007,76561198216467624,1.0,czaczokumacz,https://avatars.steamstatic.com/b2f6a71c71231f531fd5291c2ecdfac33009f662_full.jpg,0.0,,1.035827914555956e+17,1425932189.0,PL,77
User1008,76561198217029737,1.0,Dwight F,https://avatars.steamstatic.com/de70a6bb45f32fb2067c327621e5345cb021ebba_full.jpg,0.0,,1.0358279145495254e+17,1441651470.0,RO,
User1009,76561198217331059,1.0,,https://avatars.steamstatic.com/b6a552543814dd15fad6ce1f5c662e8bdd80e5a0_full.jpg,0.0,,1.0358279145600891e+17,1441737140.0,AE,03
User1010,76561198217508439,1.0,Jisoo,https://avatars.steamstatic.com/1191c81a57194f64acfcda94f0fd0cb94e92eff7_full.jpg,0.0,,1.035827914295214e+17,1441879238.0,VN,52
User1011,76561198218306592,1.0,Micha Micha lala,https://avatars.steamstatic.com/c40383fd82d9a418ebed5efdf3abd507ccf92189_full.jpg,0.0,Minh Chánh,1.0358279145510994e+17,1426754529.0,VN,74
User1012,76561198218885933,1.0,NSND,https://avatars.steamstatic.com/9735a635f1dacd7fe989177ebf97742c5664a075_full.jpg,0.0,10 yrsold kid i use voice changed,1.0358279145811528e+17,1442625950.0,VN,52
User1013,76561198219690141,1.0,benjyfishy,https://avatars.steamstatic.com/f1a7c160fcb71c161e6bf2207712e1c504adb282_full.jpg,0.0,rd,1.0358279147381774e+17,1443005530.0,AU,VIC
User1014,76561198220088599,1.0,Sophie,https://avatars.steamstatic.com/7bd7b679c5366ab21aa4e22dc10f36102ecf6517_full.jpg,0.0,,1.035827914295214e+17,1443243536.0,CN,
User1015,76561198220261316,1.0,Shroud,https://avatars.steamstatic.com/cc9977a195c73a5c58d49671195c3956d5478255_full.jpg,0.0,,,,,
User1016,76561198220496549,1.0,nkr,https://avatars.steamstatic.com/631b51b4dbb8aec909122fb0e4a4356f4d5d73d5_full.jpg,0.0,,1.035827914295214e+17,1443441071.0,,
User1017,76561198224374260,1.0,Luminous,https://avatars.steamstatic.com/3765f715be72ad2dd510850843072c8481059f82_full.jpg,0.0,,,,,
User1018,76561198227232748,1.0,BotChien,https://avatars.steamstatic.com/a8c5d92192f114f5ed05a03a86e53facc7d22a27_full.jpg,0.0,,1.0358279144006126e+17,1430820410.0,,
User1019,76561198228283616,1.0,СекторПаЗа,https://avatars.steamstatic.com/c797dad7f4950337409abc43305eeb383d33c407_full.jpg,0.0,vlad,1.0358279143842234e+17,1431408420.0,RU,23
User1020,76561198230819640,1.0,LSD,https://avatars.steamstatic.com/fe79b511a0144875aad07154c54599dc4f49760b_full.jpg,0.0,,,,,
User1021,76561198232339464,1.0,AFKDharius,https://avatars.steamstatic.com/8c680c7faa38e812972357fdbda918b353c10c32_full.jpg,0.0,Leo,1.0358279143107915e+17,1433635422.0,MX,
User1022,76561198234721416,1.0,Vladutzzz,https://avatars.steamstatic.com/658bd073b26efed9e0879545d41829958c2e0443_full.jpg,0.0,,1.0358279145567354e+17,1434720598.0,,
User1023,76561198236239006,1.0,Ritar,https://avatars.steamstatic.com/cf9613e01f282be9c9775c8171335d550ff9b6b7_full.jpg,0.0,QuangVu,1.0358279144225878e+17,1435395797.0,VN,29
User1024,76561198236809526,1.0,DungLA16xGERMANY,https://avatars.steamstatic.com/0207f4d0fc1570ce0924e2df26df890b17b26a58_full.jpg,0.0,,,,,
User1025,76561198237236846,1.0,Dino,https://avatars.steamstatic.com/11123d6686ae0a84da8e20a3f02c4c47ebf50a9d_full.jpg,0.0,tran quang huy,1.0358279143426293e+17,1435921831.0,VN,51
User1026,76561198237968868,1.0,stldon,https://avatars.steamstatic.com/fdc7081a15cb9e997c889eed5d2b6b98e19633b6_full.jpg,0.0,V,1.0358279146750133e+17,1436285006.0,US,GA
User1027,76561198238856302,1.0,,https://avatars.steamstatic.com/47e28aa6ff6b2c2dec8f1bb2f4c12f3a1a5a969e_full.jpg,0.0,Zy,1.0358279143567026e+17,1436765065.0,,
User1028,76561198239032224,1.0,,https://avatars.steamstatic.com/45356c84628f77f83ada1da6274fb1994f49ef98_full.jpg,0.0,KillaGh0stL4x,1.0358279146332923e+17,1436826558.0,HK,
User1029,"76561198239166022,3.0,1.0,CaBo,1.0,https://steamcommunity.com/id/hieucabo/,https://avatars.steamstatic.com/abb086812270262b16d93b75be9bfbef1e458c78_full.jpg,0.0,""""""Butter Fish"""""",103582791457189271,1436880603.0,0.0,VN,,,,,,,,",,,,,,,,,
User1030,76561198239420102,1.0,Lupin da realest,https://avatars.steamstatic.com/00284f6a280a8d11e2175777f02fffced1baa7d4_full.jpg,0.0,,1.0358279145688765e+17,1437031149.0,VN,30
User1031,76561198240038760,1.0,teaboo,https://avatars.steamstatic.com/38da1776b856fc16a53573f3e97a8a673172eace_full.jpg,0.0,,1.035827914554098e+17,1437364517.0,VN,
User1032,76561198240094058,1.0,Lala,https://avatars.steamstatic.com/a702368f0afc46d3703a4fac8730acedd8f393ee_full.jpg,0.0,Deviluke,1.0358279143471659e+17,1437376845.0,VN,57
User1033,76561198240788598,1.0,blank,https://avatars.steamstatic.com/1f7b14f43bb46835ee5b67ae007e59cedc5221ce_full.jpg,0.0,,1.035827914295214e+17,1437733035.0,AU,NSW
User1034,76561198242138182,1.0,Cosmin,https://avatars.steamstatic.com/3b72561b8c610a382785bdd0794196f71799a817_full.jpg,0.0,,1.0358279146015869e+17,1438363732.0,RO,10
User1035,76561198243434794,1.0,SBΞH,https://avatars.steamstatic.com/97e463a36f2693f6158631fb69c4074694019c20_full.jpg,0.0,,1.035827914295214e+17,1439005721.0,,
User1036,76561198244108290,1.0,FuRY,https://avatars.steamstatic.com/0b569d042b4153c411adbeea2bd253e49c8eb111_full.jpg,0.0,God,1.0358279145538741e+17,1439290183.0,FI,13
User1037,76561198245382700,1.0,CLARISE HATER,https://avatars.steamstatic.com/148ff422f2245ab66abfeabf3f7506861d6b703b_full.jpg,0.0,Mr[Just],1.0358279145469629e+17,1439904294.0,JP,
User1038,76561198245504890,1.0,Roz,https://avatars.steamstatic.com/c4e25d3b02c739e04f0fcc787424a8d3e9755181_full.jpg,0.0,paL couQ gnouV,1.0358279147467634e+17,1439945641.0,VN,
User1039,76561198246436574,1.0,,https://avatars.steamstatic.com/1a958605ec7512143991b3acd8fe7e05cec6e322_full.jpg,0.0,,,,,
User1040,76561198246665476,1.0,Con Slark Hình Con Cặc,https://avatars.steamstatic.com/a9793e15e740b9c2347c1f5567003e24c32349ea_full.jpg,0.0,...,1.0358279145918947e+17,1440502184.0,JP,40
User1041,76561198250571330,1.0,lukisa niumi,https://avatars.steamstatic.com/4b0d32f0ceddcdd3fccb1254b29d7c196b0ef498_full.jpg,0.0,,1.0358279144001626e+17,1442405152.0,NE,
User1042,76561198251703390,1.0,OliverY,https://avatars.steamstatic.com/0f0aa9574abd4d6ae8e04b6c548f1adbf0c3f308_full.jpg,1.0,Oliver,1.0358279144163538e+17,1442988707.0,GB,H8
User1043,76561198251908248,1.0,M,https://avatars.steamstatic.com/ab6b94299e5e528d343882012f936f3054e2d3a2_full.jpg,0.0,,1.0358279142952326e+17,1443094463.0,RO,
User1044,76561198252343174,1.0,pR1m3,https://avatars.steamstatic.com/71384f2240e17882cbf57601312210e84f9df0bd_full.jpg,0.0,Jake Yip,1.035827914574398e+17,1443342001.0,US,CA
User1045,76561198252729472,1.0,Hi Lee,https://avatars.steamstatic.com/1149fef9ea8439558379ab1d1436225db50b4650_full.jpg,0.0,,,,,
User1046,76561198253979172,1.0,S4mple,https://avatars.steamstatic.com/36db02b1d8a7dd7bb089292b3198e3e406f1e4da_full.jpg,1.0,,1.0358279143426293e+17,1444123504.0,,
User1047,76561198254354350,1.0,NLKT,https://avatars.steamstatic.com/ad9c458ffe5b2f2ec522c4de2092e71bca7359cd_full.jpg,0.0,NLKT,1.0358279145741658e+17,1444357270.0,VN,
User1048,76561198254446751,1.0,BABAPRO,https://avatars.steamstatic.com/ce30d56c96a98a3c98e250bc2b3a465827c63412_full.jpg,0.0,Enes Taş,1.035827914295214e+17,1444403269.0,TR,
User1049,76561198254694900,1.0,DumbleD,https://avatars.steamstatic.com/dfa465d378df0e96b64e3f33a983c4e05888c420_full.jpg,0.0,Vũ Đức,1.0358279146012507e+17,1444533626.0,VN,52
User1050,76561198254711472,1.0,,https://avatars.steamstatic.com/9e0dd4dd76f23aba764a1aae67537d0595250807_full.jpg,0.0,,1.0358279143427725e+17,1444539058.0,VN,
User1051,76561198254739485,1.0,TenkoBeo,https://avatars.steamstatic.com/b403332d9362647b45facc522c846c5fe4d00b24_full.jpg,1.0,Hồ Thanh Liêm,1.0358279145743928e+17,1444541990.0,VN,37
User1052,76561198254762902,1.0,MrBuMit,https://avatars.steamstatic.com/3563623c7fac4da5bd514781265d35d16e2d7159_full.jpg,0.0,Dũng,1.0358279145510994e+17,1444552071.0,VN,52
User1053,76561198254944340,1.0,GUNNER,https://avatars.steamstatic.com/54615d02c44f83630058df8015d971a060028bcf_full.jpg,0.0,,1.0358279145729174e+17,1444656794.0,,
User1054,76561198255005667,1.0,,https://avatars.steamstatic.com/f4f3f8e21abcbd969122eb2fdbb8b79c2ff29f6e_full.jpg,0.0,,1.0358279144033803e+17,1444676639.0,JP,
User1055,76561198255137887,1.0,G I N G E R,https://avatars.steamstatic.com/38c7107b2a3a63a7004d882b6b83838e11096ec3_full.jpg,0.0,,1.0358279145771608e+17,1444754159.0,,
User1056,76561198255139560,1.0,UNC,https://avatars.steamstatic.com/5be3875530541f1a3b1cc8a5435fe6cf1255968f_full.jpg,0.0,Neptune,1.0358279144029488e+17,1444763994.0,GB,
User1057,76561198255335110,1.0,Miadesuga,https://avatars.steamstatic.com/53f0b9266bb33fead29956dff728d94c6dc62247_full.jpg,3.0,Phạm Đoàn Đại Nghĩa,1.0358279143426293e+17,1444901221.0,,
User1058,76561198255414275,1.0,pp,https://avatars.steamstatic.com/0f46c0b01872dd84978340b3d9bd7ce405246a17_full.jpg,0.0,,,,,
User1059,76561198255495860,1.0,๖ۣۜ๖ۣۜTôммү,https://avatars.steamstatic.com/eeb288c37db118708055f974e1dc1817a0401546_full.jpg,0.0,,1.0358279145510994e+17,1444993434.0,SE,
User1060,76561198255824658,1.0,Skidter,https://avatars.steamstatic.com/809988ad1c57bc42e1e63c7c7ac5cca9f7f08e9f_full.jpg,3.0,Skidter (Thắng),1.035827914583615e+17,1445141451.0,GB,H9
User1061,76561198255870400,1.0,Hoag2k2,https://avatars.steamstatic.com/9130744dcfd7cc3f3fc4cfff50145aff87355b11_full.jpg,0.0,,1.0358279146216774e+17,1445155141.0,VN,64
User1062,76561198256121864,1.0,Arroz,https://avatars.steamstatic.com/adf37ece90ee27554890b636e0294488a8f32fe5_full.jpg,0.0,,1.0358279143443675e+17,1445276622.0,PT,
User1063,76561198256675356,1.0,ShiGu,https://avatars.steamstatic.com/1e3c1f45a3b871ea7aa8334e919d165233f5bf39_full.jpg,0.0,【ShiGuRekt】,1.035827914295214e+17,1445634529.0,IT,
User1064,76561198256794693,1.0,Không Phải Nam Anhh đâu,https://avatars.steamstatic.com/3ddbc35c0772fc653101b2edcca162475f328101_full.jpg,0.0,,,,,
User1065,76561198256822727,1.0,RyAn,https://avatars.steamstatic.com/5aeec20d9c95afc67f6a906033438b587cf64f47_full.jpg,0.0,Ngo Hoang Binh,1.0358279143664822e+17,1445689036.0,SG,
User1066,76561198257013265,1.0,Vu,https://avatars.steamstatic.com/de7aed4299406a52b01b0fc087ec5eb1d380b7e7_full.jpg,0.0,,,,,
User1067,76561198257188590,1.0,The Viper,https://avatars.steamstatic.com/79ef4ad5a400195aab1687327f7881e437b15765_full.jpg,0.0,,,,,
User1068,76561198257791715,1.0,Bÿ,https://avatars.steamstatic.com/abab14778c40d005a6369c1db9a6bb9f8eda4c60_full.jpg,0.0,My Name Is By,1.035827914554048e+17,1446213401.0,VN,52
User1069,76561198258009799,1.0,Ekin,https://avatars.steamstatic.com/72b3bd2b14d5c633b9c353d3f1f386e6872a4a5d_full.jpg,0.0,-ᴍᴜɴɪᴄʜ -,1.0358279145693974e+17,1446278253.0,DE,
User1070,76561198258053048,1.0,China 1,https://avatars.steamstatic.com/28b9af3688fe568661e929f3e696a838f88caa9f_full.jpg,0.0,,1.0358279145461555e+17,1446291950.0,NO,12
User1071,76561198258606559,1.0,Tell me Why,https://avatars.steamstatic.com/bf8a9c5171d08bfb582203ca57b498003f18fa8f_full.jpg,0.0,Đào Trọng Hiệp,1.0358279143110366e+17,1446582891.0,PL,67
User1072,76561198258826105,1.0,karlinz,https://avatars.steamstatic.com/d245003a3f542c575f3b52876758bc3544eb596f_full.jpg,0.0,,1.0358279145747558e+17,1446724195.0,VN,
User1073,76561198258927790,1.0,HiuHiu,https://avatars.steamstatic.com/e2a74b37e56b0a23613e3bf9aa8e333db6642bc3_full.jpg,0.0,,1.0358279145510994e+17,1446737220.0,CA,
User1074,76561198259045441,1.0,ҼҭҭԻoӣ,https://avatars.steamstatic.com/af4184e744ac9f3c6cf0523bc3df602d2cea81cd_full.jpg,0.0,,1.0358279143757088e+17,1446824744.0,DE,16
User1075,76561198259789145,1.0,Hoang BABAYAGA,https://avatars.steamstatic.com/82b00b5c25296c96032b9bc45719e83e72dbb2e0_full.jpg,0.0,Huynh Minh Hoang,1.0358279143578096e+17,1447173992.0,VN,52
User1076,76561198260375447,1.0,Rocker,https://avatars.steamstatic.com/1cb283421a05ff4703ea26e0d9c379c26787c8ac_full.jpg,0.0,Enes Yaldız,1.0358279143748875e+17,1447526269.0,TR,34
User1077,76561198260954479,1.0,Minh,https://avatars.steamstatic.com/7f66c03ea11d2cf06bacfecb836d4a64aae805a2_full.jpg,0.0,Trương Nhật Minh,1.0358279146564211e+17,1447765149.0,VN,29
User1078,"76561198261032304,3.0,1.0,Twig The Fat Deerfox,1.0,https://steamcommunity.com/id/Predictboi/,https://avatars.steamstatic.com/daf7efd7252187770a9158d246ac0dd95027c307_full.jpg,0.0,""Previously Margaret """"Mae"""" Borøwski"",103582791438547595,1447827098.0,0.0,CA,QC,,,,,,,",,,,,,,,,
User1079,76561198261190566,1.0,76561198261190566,https://avatars.steamstatic.com/fef49e7fa7e1997310d705b2a6158ff8dc1cdfeb_full.jpg,0.0,,1.035827914295214e+17,1447937252.0,,
User1080,76561198262125484,1.0,Khoaiii,https://avatars.steamstatic.com/820b5e268df91eaf38cd177b91ea92a9051e01ae_full.jpg,0.0,Just Khoaiii,1.0358279145714877e+17,1448362787.0,,
User1081,76561198262217099,1.0,Saya,https://avatars.steamstatic.com/a501cacf5a01d32a5a838480a29d026caf0f1fb5_full.jpg,0.0,lolibay1,1.0358279146382651e+17,1448453918.0,VN,
User1082,76561198263003982,1.0,Henry,https://avatars.steamstatic.com/c22ee6034f4025a432cd42e6369c188260b4adb1_full.jpg,0.0,,1.0358279145510994e+17,1448716311.0,VN,51
User1083,76561198263899114,1.0,Melvin,https://avatars.steamstatic.com/fdfc7de8be341b71a8f161f108443f61aa68324e_full.jpg,0.0,,1.0358279147122483e+17,1448829574.0,DE,
User1084,76561198264061281,1.0,zxczxc,https://avatars.steamstatic.com/d39476ba4f1e657041b38334c60213bef28f5148_full.jpg,0.0,,1.035827914295214e+17,1449229419.0,CA,ON
User1085,76561198264828476,1.0,MT idol 3,https://avatars.steamstatic.com/5c05f5045273c4fea05181591a9428ad8c68d60f_full.jpg,0.0,,1.0358279145510994e+17,1449228300.0,VN,64
User1086,76561198265281759,1.0,76561198265281759,https://avatars.steamstatic.com/fef49e7fa7e1997310d705b2a6158ff8dc1cdfeb_full.jpg,0.0,,1.035827914295214e+17,1449474747.0,,
User1087,76561198266113707,1.0,Inquistor,https://avatars.steamstatic.com/148ff422f2245ab66abfeabf3f7506861d6b703b_full.jpg,0.0,Le Hoang Bach,1.0358279143439187e+17,1449571263.0,VN,13
