steamid,communityvisibilitystate,profilestate,personaname,commentpermission,profileurl,avatarfull,personastate,realname,primaryclanid,timecreated,personastateflags,loccountrycode,locstatecode,loccityid,gameextrainfo,gameid,lobbysteamid,gameserverip,gameserversteamid,response
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198096148971', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'Covid 19', 'commentpermission': 1, 'profileurl': 'https://steamcommunity.com/id/duyvukhanh1996/', 'avatar': 'https://avatars.steamstatic.com/3df2c968dc6788348c242883f450f69a09933d71.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/3df2c968dc6788348c242883f450f69a09933d71_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/3df2c968dc6788348c242883f450f69a09933d71_full.jpg', 'avatarhash': '3df2c968dc6788348c242883f450f69a09933d71', 'personastate': 0, 'realname': 'Khánh Duy', 'primaryclanid': '103582791438864003', 'timecreated': 1372677564, 'personastateflags': 0, 'loccountrycode': 'LA', 'locstatecode': '10'}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198125947663', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': '.', 'profileurl': 'https://steamcommunity.com/id/txo911/', 'avatar': 'https://avatars.steamstatic.com/543bb32f9249e6738288c0d3ac6987ee25983c41.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/543bb32f9249e6738288c0d3ac6987ee25983c41_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/543bb32f9249e6738288c0d3ac6987ee25983c41_full.jpg', 'avatarhash': '543bb32f9249e6738288c0d3ac6987ee25983c41', 'personastate': 0, 'primaryclanid': '103582791429521408', 'timecreated': 1391886001, 'personastateflags': 0, 'loccountrycode': 'FR', 'locstatecode': 'A1'}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198850066460', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': '宝 安', 'profileurl': 'https://steamcommunity.com/profiles/76561198850066460/', 'avatar': 'https://avatars.steamstatic.com/a2bb38d6b3e250fcf0d449d8cb9973884d24ed45.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/a2bb38d6b3e250fcf0d449d8cb9973884d24ed45_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/a2bb38d6b3e250fcf0d449d8cb9973884d24ed45_full.jpg', 'avatarhash': 'a2bb38d6b3e250fcf0d449d8cb9973884d24ed45', 'personastate': 0, 'realname': 'Vũ Trường Sơn', 'primaryclanid': '103582791429521408', 'timecreated': 1532708922, 'personastateflags': 0, 'loccountrycode': 'VN', 'locstatecode': '34'}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198265281759', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': '76561198265281759', 'commentpermission': 1, 'profileurl': 'https://steamcommunity.com/id/tiencaml/', 'avatar': 'https://avatars.steamstatic.com/fef49e7fa7e1997310d705b2a6158ff8dc1cdfeb.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/fef49e7fa7e1997310d705b2a6158ff8dc1cdfeb_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/fef49e7fa7e1997310d705b2a6158ff8dc1cdfeb_full.jpg', 'avatarhash': 'fef49e7fa7e1997310d705b2a6158ff8dc1cdfeb', 'personastate': 0, 'primaryclanid': '103582791429521408', 'timecreated': 1449474747, 'personastateflags': 0}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198204667263', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': '★DORAEMON STORE', 'commentpermission': 2, 'profileurl': 'https://steamcommunity.com/id/vankhang92bnn/', 'avatar': 'https://avatars.steamstatic.com/bcaccd863d8e0853388ad661e5cdb42f13967562.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/bcaccd863d8e0853388ad661e5cdb42f13967562_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/bcaccd863d8e0853388ad661e5cdb42f13967562_full.jpg', 'avatarhash': 'bcaccd863d8e0853388ad661e5cdb42f13967562', 'personastate': 3, 'realname': 'Nguyen Khang', 'primaryclanid': '103582791464730473', 'timecreated': 1435673844, 'personastateflags': 0, 'loccountrycode': 'VN'}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198391879337', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'LMD', 'commentpermission': 1, 'profileurl': 'https://steamcommunity.com/profiles/76561198391879337/', 'avatar': 'https://avatars.steamstatic.com/4a0c48800b2dfd94e7d1fcb0b81657f394d02912.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/4a0c48800b2dfd94e7d1fcb0b81657f394d02912_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/4a0c48800b2dfd94e7d1fcb0b81657f394d02912_full.jpg', 'avatarhash': '4a0c48800b2dfd94e7d1fcb0b81657f394d02912', 'personastate': 0, 'primaryclanid': '103582791429521408', 'timecreated': 1495343589, 'personastateflags': 0}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198263814130', 'communityvisibilitystate': 1, 'profilestate': 1, 'personaname': 'sSeRa', 'commentpermission': 1, 'profileurl': 'https://steamcommunity.com/id/ssera/', 'avatar': 'https://avatars.steamstatic.com/3ce7fd0c1a5225790d67d90d4f1e60d2d29d2037.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/3ce7fd0c1a5225790d67d90d4f1e60d2d29d2037_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/3ce7fd0c1a5225790d67d90d4f1e60d2d29d2037_full.jpg', 'avatarhash': '3ce7fd0c1a5225790d67d90d4f1e60d2d29d2037', 'personastate': 0}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198838486678', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'ozomit', 'commentpermission': 1, 'profileurl': 'https://steamcommunity.com/id/oromiscs/', 'avatar': 'https://avatars.steamstatic.com/5b0f560acdf2a2ccbc918ff3076c317bc06c244e.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/5b0f560acdf2a2ccbc918ff3076c317bc06c244e_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/5b0f560acdf2a2ccbc918ff3076c317bc06c244e_full.jpg', 'avatarhash': '5b0f560acdf2a2ccbc918ff3076c317bc06c244e', 'personastate': 0, 'realname': 'Hung Duong', 'primaryclanid': '103582791463572366', 'timecreated': 1527600640, 'personastateflags': 0, 'loccountrycode': 'VN', 'locstatecode': '51'}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198346800373', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'DGK', 'profileurl': 'https://steamcommunity.com/id/dagoodkid/', 'avatar': 'https://avatars.steamstatic.com/24946eca492e478083780348d79be10485665a45.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/24946eca492e478083780348d79be10485665a45_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/24946eca492e478083780348d79be10485665a45_full.jpg', 'avatarhash': '24946eca492e478083780348d79be10485665a45', 'personastate': 0, 'primaryclanid': '103582791457268917', 'timecreated': 1480058547, 'personastateflags': 0, 'loccountrycode': 'CA', 'locstatecode': 'BC', 'loccityid': 4832}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198081842166', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'Count Dripula', 'commentpermission': 1, 'profileurl': 'https://steamcommunity.com/id/officialprofileofbubbles/', 'avatar': 'https://avatars.steamstatic.com/15d018523c423092186218c117f55efb14805b72.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/15d018523c423092186218c117f55efb14805b72_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/15d018523c423092186218c117f55efb14805b72_full.jpg', 'avatarhash': '15d018523c423092186218c117f55efb14805b72', 'personastate': 0, 'primaryclanid': '103582791464200822', 'timecreated': 1358601062, 'personastateflags': 0}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198109130130', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'r1n', 'commentpermission': 1, 'profileurl': 'https://steamcommunity.com/profiles/76561198109130130/', 'avatar': 'https://avatars.steamstatic.com/9c987df1c385623a471e2ca47def0aa859263461.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/9c987df1c385623a471e2ca47def0aa859263461_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/9c987df1c385623a471e2ca47def0aa859263461_full.jpg', 'avatarhash': '9c987df1c385623a471e2ca47def0aa859263461', 'personastate': 0, 'realname': 'RiN', 'primaryclanid': '103582791436511981', 'timecreated': 1380543498, 'personastateflags': 0}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198061953477', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'Shu Ku Chi', 'commentpermission': 1, 'profileurl': 'https://steamcommunity.com/id/shu0ku0chi/', 'avatar': 'https://avatars.steamstatic.com/be6c9a69f3156eab6602951cc3d83cd05e4efc68.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/be6c9a69f3156eab6602951cc3d83cd05e4efc68_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/be6c9a69f3156eab6602951cc3d83cd05e4efc68_full.jpg', 'avatarhash': 'be6c9a69f3156eab6602951cc3d83cd05e4efc68', 'personastate': 0, 'primaryclanid': '103582791434262932', 'timecreated': 1334397546, 'personastateflags': 0, 'loccountrycode': 'VN', 'locstatecode': '51'}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198113483575', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': '۩ 8mm ۩', 'commentpermission': 1, 'profileurl': 'https://steamcommunity.com/id/1234567489aw/', 'avatar': 'https://avatars.steamstatic.com/b047704c8457be92896088b9ec9f6454e9af4a31.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/b047704c8457be92896088b9ec9f6454e9af4a31_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/b047704c8457be92896088b9ec9f6454e9af4a31_full.jpg', 'avatarhash': 'b047704c8457be92896088b9ec9f6454e9af4a31', 'personastate': 0, 'realname': 'Amumu', 'primaryclanid': '103582791434262932', 'timecreated': 1383584945, 'personastateflags': 0}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198094671740', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'น้องโรตี', 'profileurl': 'https://steamcommunity.com/profiles/76561198094671740/', 'avatar': 'https://avatars.steamstatic.com/b0eeb944bc34f9ecd0822b98d577319b7dfa3dbd.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/b0eeb944bc34f9ecd0822b98d577319b7dfa3dbd_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/b0eeb944bc34f9ecd0822b98d577319b7dfa3dbd_full.jpg', 'avatarhash': 'b0eeb944bc34f9ecd0822b98d577319b7dfa3dbd', 'personastate': 0, 'realname': 'Navin', 'primaryclanid': '103582791438115678', 'timecreated': 1371360891, 'personastateflags': 0, 'loccountrycode': 'TH', 'locstatecode': '40', 'loccityid': 44376}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198386059680', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': '✪Ivan Cu To Nhu Phich', 'commentpermission': 1, 'profileurl': 'https://steamcommunity.com/profiles/76561198386059680/', 'avatar': 'https://avatars.steamstatic.com/0f6d6cfab3687bdae73d6495791159ab4150d0e1.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/0f6d6cfab3687bdae73d6495791159ab4150d0e1_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/0f6d6cfab3687bdae73d6495791159ab4150d0e1_full.jpg', 'avatarhash': '0f6d6cfab3687bdae73d6495791159ab4150d0e1', 'personastate': 0, 'realname': 'Mập Địt', 'primaryclanid': '103582791429521408', 'timecreated': 1494130641, 'personastateflags': 0, 'loccountrycode': 'VN', 'locstatecode': '52'}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198073611405', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'Sean', 'profileurl': 'https://steamcommunity.com/id/seanno1/', 'avatar': 'https://avatars.steamstatic.com/a6a5672054c06cd910cf0c1ac79befb997c5dad8.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/a6a5672054c06cd910cf0c1ac79befb997c5dad8_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/a6a5672054c06cd910cf0c1ac79befb997c5dad8_full.jpg', 'avatarhash': 'a6a5672054c06cd910cf0c1ac79befb997c5dad8', 'personastate': 0, 'realname': 'Allahu Akbar', 'primaryclanid': '103582791435579807', 'timecreated': 1350384771, 'personastateflags': 0, 'loccountrycode': 'TT', 'locstatecode': '02', 'loccityid': 45018}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561197977959370', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'Tomm 瘦', 'commentpermission': 1, 'profileurl': 'https://steamcommunity.com/id/nobodyguard/', 'avatar': 'https://avatars.steamstatic.com/f8e8d87dd3bd218dc7ce1c6b557d30d0f054adb1.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/f8e8d87dd3bd218dc7ce1c6b557d30d0f054adb1_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/f8e8d87dd3bd218dc7ce1c6b557d30d0f054adb1_full.jpg', 'avatarhash': 'f8e8d87dd3bd218dc7ce1c6b557d30d0f054adb1', 'personastate': 0, 'realname': 'Matthew Tom Obituary', 'primaryclanid': '103582791434391876', 'timecreated': 1125976053, 'personastateflags': 0, 'loccountrycode': 'US', 'locstatecode': 'MA', 'loccityid': 1840}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198205139475', 'communityvisibilitystate': 2, 'profilestate': 1, 'personaname': '✪ deX', 'commentpermission': 1, 'profileurl': 'https://steamcommunity.com/profiles/76561198205139475/', 'avatar': 'https://avatars.steamstatic.com/530edee339b616d0ce3c319b05b8b225df60b685.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/530edee339b616d0ce3c319b05b8b225df60b685_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/530edee339b616d0ce3c319b05b8b225df60b685_full.jpg', 'avatarhash': '530edee339b616d0ce3c319b05b8b225df60b685', 'personastate': 0}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198060286826', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'dikbutt', 'profileurl': 'https://steamcommunity.com/id/forsakenliar/', 'avatar': 'https://avatars.steamstatic.com/009cdb76458943a32316b4d2393f6bb87c44baeb.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/009cdb76458943a32316b4d2393f6bb87c44baeb_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/009cdb76458943a32316b4d2393f6bb87c44baeb_full.jpg', 'avatarhash': '009cdb76458943a32316b4d2393f6bb87c44baeb', 'personastate': 0, 'primaryclanid': '103582791429521408', 'timecreated': 1331626271, 'personastateflags': 0}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198079841042', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'bdt', 'profileurl': 'https://steamcommunity.com/profiles/76561198079841042/', 'avatar': 'https://avatars.steamstatic.com/c7d2b0549c4c51be92885990f9848f5235260615.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/c7d2b0549c4c51be92885990f9848f5235260615_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/c7d2b0549c4c51be92885990f9848f5235260615_full.jpg', 'avatarhash': 'c7d2b0549c4c51be92885990f9848f5235260615', 'personastate': 0, 'primaryclanid': '103582791429521408', 'timecreated': 1356706410, 'personastateflags': 0}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198257791715', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': '| *»..Bÿ..«* |', 'commentpermission': 1, 'profileurl': 'https://steamcommunity.com/id/By69/', 'avatar': 'https://avatars.steamstatic.com/abab14778c40d005a6369c1db9a6bb9f8eda4c60.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/abab14778c40d005a6369c1db9a6bb9f8eda4c60_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/abab14778c40d005a6369c1db9a6bb9f8eda4c60_full.jpg', 'avatarhash': 'abab14778c40d005a6369c1db9a6bb9f8eda4c60', 'personastate': 0, 'realname': 'My Name Is By', 'primaryclanid': '103582791455404795', 'timecreated': 1446213401, 'personastateflags': 0, 'loccountrycode': 'VN', 'locstatecode': '52', 'loccityid': 46483}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198093581654', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'Jay', 'commentpermission': 1, 'profileurl': 'https://steamcommunity.com/profiles/76561198093581654/', 'avatar': 'https://avatars.steamstatic.com/e78f634b1f1677f3b1c96acfd5183bf456be59e9.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/e78f634b1f1677f3b1c96acfd5183bf456be59e9_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/e78f634b1f1677f3b1c96acfd5183bf456be59e9_full.jpg', 'avatarhash': 'e78f634b1f1677f3b1c96acfd5183bf456be59e9', 'personastate': 0, 'primaryclanid': '103582791436434842', 'timecreated': 1370444494, 'personastateflags': 0}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198862545044', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'Jikey✿', 'profileurl': 'https://steamcommunity.com/id/vikingsjikey/', 'avatar': 'https://avatars.steamstatic.com/6592d1c885f5c309867f17beb269b2e694b92b65.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/6592d1c885f5c309867f17beb269b2e694b92b65_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/6592d1c885f5c309867f17beb269b2e694b92b65_full.jpg', 'avatarhash': '6592d1c885f5c309867f17beb269b2e694b92b65', 'personastate': 0, 'primaryclanid': '103582791464733987', 'timecreated': 1538087185, 'personastateflags': 0, 'loccountrycode': 'KR'}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198082792608', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'pony', 'commentpermission': 1, 'profileurl': 'https://steamcommunity.com/id/Moc3an/', 'avatar': 'https://avatars.steamstatic.com/6d6d360c563e2d3c9fbe500a1a035e47a5c8826f.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/6d6d360c563e2d3c9fbe500a1a035e47a5c8826f_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/6d6d360c563e2d3c9fbe500a1a035e47a5c8826f_full.jpg', 'avatarhash': '6d6d360c563e2d3c9fbe500a1a035e47a5c8826f', 'personastate': 0, 'realname': 'M', 'primaryclanid': '103582791429522697', 'timecreated': 1359616549, 'personastateflags': 0, 'loccountrycode': 'IT'}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198099089377', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': '★ CuđúC', 'commentpermission': 1, 'profileurl': 'https://steamcommunity.com/id/Hvduc29/', 'avatar': 'https://avatars.steamstatic.com/84d03fbbd6c7ddcd9a780273c66662319dd4c391.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/84d03fbbd6c7ddcd9a780273c66662319dd4c391_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/84d03fbbd6c7ddcd9a780273c66662319dd4c391_full.jpg', 'avatarhash': '84d03fbbd6c7ddcd9a780273c66662319dd4c391', 'personastate': 0, 'realname': 'Im From', 'primaryclanid': '103582791435410564', 'timecreated': 1374387951, 'personastateflags': 0, 'loccountrycode': 'AE', 'locstatecode': '03', 'loccityid': 5071}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198157183827', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': ""Swiggity #Lil'J"", 'commentpermission': 1, 'profileurl': 'https://steamcommunity.com/id/Swiggity-yeye/', 'avatar': 'https://avatars.steamstatic.com/b2551627c9d7f3c39921416e9526f14bba329f0c.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/b2551627c9d7f3c39921416e9526f14bba329f0c_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/b2551627c9d7f3c39921416e9526f14bba329f0c_full.jpg', 'avatarhash': 'b2551627c9d7f3c39921416e9526f14bba329f0c', 'personastate': 0, 'realname': 'Cracker boiii', 'primaryclanid': '103582791454431884', 'timecreated': 1412354767, 'personastateflags': 0, 'loccountrycode': 'DK'}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198122924837', 'communityvisibilitystate': 2, 'profilestate': 1, 'personaname': 'Fogisss', 'commentpermission': 1, 'profileurl': 'https://steamcommunity.com/id/fog1sss/', 'avatar': 'https://avatars.steamstatic.com/1f8b78484553f91aa21de17ccff7a09431d8db3f.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/1f8b78484553f91aa21de17ccff7a09431d8db3f_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/1f8b78484553f91aa21de17ccff7a09431d8db3f_full.jpg', 'avatarhash': '1f8b78484553f91aa21de17ccff7a09431d8db3f', 'personastate': 0}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561199015041109', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'Thúy Liễu', 'profileurl': 'https://steamcommunity.com/id/hanakoishi/', 'avatar': 'https://avatars.steamstatic.com/0f1cbe47c2f9559674ea85646514b6cfdfdd7bb7.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/0f1cbe47c2f9559674ea85646514b6cfdfdd7bb7_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/0f1cbe47c2f9559674ea85646514b6cfdfdd7bb7_full.jpg', 'avatarhash': '0f1cbe47c2f9559674ea85646514b6cfdfdd7bb7', 'personastate': 0, 'realname': 'Nguyen Hoang Nhat Mai', 'primaryclanid': '103582791429521408', 'timecreated': 1577763812, 'personastateflags': 0, 'loccountrycode': 'VN', 'locstatecode': '52'}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198129588671', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'The Horseman', 'commentpermission': 1, 'profileurl': 'https://steamcommunity.com/id/temperature_zero/', 'avatar': 'https://avatars.steamstatic.com/35322d5dbdbab41d2b881cfdfb7d9e41201d9124.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/35322d5dbdbab41d2b881cfdfb7d9e41201d9124_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/35322d5dbdbab41d2b881cfdfb7d9e41201d9124_full.jpg', 'avatarhash': '35322d5dbdbab41d2b881cfdfb7d9e41201d9124', 'personastate': 0, 'realname': '| 🆉🅴🆁🅾', 'primaryclanid': '103582791455368438', 'timecreated': 1394708630, 'personastateflags': 0}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561199099391627', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'DeathEvil_Phu', 'commentpermission': 1, 'profileurl': 'https://steamcommunity.com/id/DeathEvil_Phu/', 'avatar': 'https://avatars.steamstatic.com/18cf9e93edbe79213f24fd277a0c8fc05e9ec68f.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/18cf9e93edbe79213f24fd277a0c8fc05e9ec68f_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/18cf9e93edbe79213f24fd277a0c8fc05e9ec68f_full.jpg', 'avatarhash': '18cf9e93edbe79213f24fd277a0c8fc05e9ec68f', 'personastate': 0, 'realname': 'nguyen ngoc thach', 'primaryclanid': '103582791429521408', 'timecreated': 1602905794, 'personastateflags': 0, 'loccountrycode': 'VN', 'locstatecode': '52'}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198087267469', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'HOLMES', 'commentpermission': 1, 'profileurl': 'https://steamcommunity.com/id/holmes1930/', 'avatar': 'https://avatars.steamstatic.com/0556a162325700d24e7e2ae2fce993f7f70292cb.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/0556a162325700d24e7e2ae2fce993f7f70292cb_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/0556a162325700d24e7e2ae2fce993f7f70292cb_full.jpg', 'avatarhash': '0556a162325700d24e7e2ae2fce993f7f70292cb', 'personastate': 0, 'primaryclanid': '103582791429521408', 'timecreated': 1364299054, 'personastateflags': 0}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198284528352', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'monkey d. luffy', 'commentpermission': 1, 'profileurl': 'https://steamcommunity.com/id/eliand08/', 'avatar': 'https://avatars.steamstatic.com/7cf2ad192889f4ff654f9a0d613414f28a6c01ff.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/7cf2ad192889f4ff654f9a0d613414f28a6c01ff_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/7cf2ad192889f4ff654f9a0d613414f28a6c01ff_full.jpg', 'avatarhash': '7cf2ad192889f4ff654f9a0d613414f28a6c01ff', 'personastate': 0, 'primaryclanid': '103582791435520364', 'timecreated': 1455734847, 'personastateflags': 0}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198132321050', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'BAD BOY', 'commentpermission': 1, 'profileurl': 'https://steamcommunity.com/id/dipayan_macho/', 'avatar': 'https://avatars.steamstatic.com/e4b36519ab63e8942823cf550f255d00309c4cdd.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/e4b36519ab63e8942823cf550f255d00309c4cdd_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/e4b36519ab63e8942823cf550f255d00309c4cdd_full.jpg', 'avatarhash': 'e4b36519ab63e8942823cf550f255d00309c4cdd', 'personastate': 0, 'realname': 'Dipayan Das', 'primaryclanid': '103582791429521408', 'timecreated': 1396854647, 'personastateflags': 0, 'loccountrycode': 'IN', 'locstatecode': '28', 'loccityid': 21900}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198164092606', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'y2k', 'commentpermission': 1, 'profileurl': 'https://steamcommunity.com/id/deadistheanswer/', 'avatar': 'https://avatars.steamstatic.com/d7fa5c365530edda40a3ab02ba6f8965c95f130a.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/d7fa5c365530edda40a3ab02ba6f8965c95f130a_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/d7fa5c365530edda40a3ab02ba6f8965c95f130a_full.jpg', 'avatarhash': 'd7fa5c365530edda40a3ab02ba6f8965c95f130a', 'personastate': 0, 'realname': '𐌌𐌄𐌋Ꝋ𐌃𐌙ᛑᙣᙣᒣ', 'primaryclanid': '103582791433261317', 'timecreated': 1416483189, 'personastateflags': 0, 'loccountrycode': 'HK'}]}"
