sha1_id,gid
1ecdbc51b93375d47044346d11f1f65c179acddf,4471323
1ecdbc51b93375d47044346d11f1f65c179acddf,4515946
1ecdbc51b93375d47044346d11f1f65c179acddf,4528683
1ecdbc51b93375d47044346d11f1f65c179acddf,4542712
1ecdbc51b93375d47044346d11f1f65c179acddf,4563607
1ecdbc51b93375d47044346d11f1f65c179acddf,4579246
1ecdbc51b93375d47044346d11f1f65c179acddf,4601846
1ecdbc51b93375d47044346d11f1f65c179acddf,4617449
1ecdbc51b93375d47044346d11f1f65c179acddf,4639625
1ecdbc51b93375d47044346d11f1f65c179acddf,4734227
1ecdbc51b93375d47044346d11f1f65c179acddf,4741535
1ecdbc51b93375d47044346d11f1f65c179acddf,4859577
1ecdbc51b93375d47044346d11f1f65c179acddf,4949789
1ecdbc51b93375d47044346d11f1f65c179acddf,4987388
1ecdbc51b93375d47044346d11f1f65c179acddf,5003301
1ecdbc51b93375d47044346d11f1f65c179acddf,5003774
1ecdbc51b93375d47044346d11f1f65c179acddf,5015159
1ecdbc51b93375d47044346d11f1f65c179acddf,5073270
1ecdbc51b93375d47044346d11f1f65c179acddf,5095560
1ecdbc51b93375d47044346d11f1f65c179acddf,5100224
1ecdbc51b93375d47044346d11f1f65c179acddf,5134093
1ecdbc51b93375d47044346d11f1f65c179acddf,5181127
1ecdbc51b93375d47044346d11f1f65c179acddf,5197250
1ecdbc51b93375d47044346d11f1f65c179acddf,5199215
1ecdbc51b93375d47044346d11f1f65c179acddf,5218533
1ecdbc51b93375d47044346d11f1f65c179acddf,5250658
1ecdbc51b93375d47044346d11f1f65c179acddf,5256367
1ecdbc51b93375d47044346d11f1f65c179acddf,5403783
1ecdbc51b93375d47044346d11f1f65c179acddf,5464829
1ecdbc51b93375d47044346d11f1f65c179acddf,5513241
1ecdbc51b93375d47044346d11f1f65c179acddf,5551143
1ecdbc51b93375d47044346d11f1f65c179acddf,5575853
1ecdbc51b93375d47044346d11f1f65c179acddf,5639054
1ecdbc51b93375d47044346d11f1f65c179acddf,5680384
1ecdbc51b93375d47044346d11f1f65c179acddf,5696836
1ecdbc51b93375d47044346d11f1f65c179acddf,5727978
1ecdbc51b93375d47044346d11f1f65c179acddf,5732389
1ecdbc51b93375d47044346d11f1f65c179acddf,5760583
1ecdbc51b93375d47044346d11f1f65c179acddf,5822143
1ecdbc51b93375d47044346d11f1f65c179acddf,5831053
1ecdbc51b93375d47044346d11f1f65c179acddf,5854753
1ecdbc51b93375d47044346d11f1f65c179acddf,5859810
1ecdbc51b93375d47044346d11f1f65c179acddf,5860357
1ecdbc51b93375d47044346d11f1f65c179acddf,5940033
1ecdbc51b93375d47044346d11f1f65c179acddf,5952695
1ecdbc51b93375d47044346d11f1f65c179acddf,6035102
1ecdbc51b93375d47044346d11f1f65c179acddf,6051992
1ecdbc51b93375d47044346d11f1f65c179acddf,6058506
1ecdbc51b93375d47044346d11f1f65c179acddf,6087081
1ecdbc51b93375d47044346d11f1f65c179acddf,6091701
1ecdbc51b93375d47044346d11f1f65c179acddf,6091952
1ecdbc51b93375d47044346d11f1f65c179acddf,6119522
1ecdbc51b93375d47044346d11f1f65c179acddf,6126332
1ecdbc51b93375d47044346d11f1f65c179acddf,6140877
1ecdbc51b93375d47044346d11f1f65c179acddf,6143857
1ecdbc51b93375d47044346d11f1f65c179acddf,6201297
1ecdbc51b93375d47044346d11f1f65c179acddf,6221688
1ecdbc51b93375d47044346d11f1f65c179acddf,6277533
1ecdbc51b93375d47044346d11f1f65c179acddf,6334213
1ecdbc51b93375d47044346d11f1f65c179acddf,6349516
1ecdbc51b93375d47044346d11f1f65c179acddf,6356890
1ecdbc51b93375d47044346d11f1f65c179acddf,6390093
1ecdbc51b93375d47044346d11f1f65c179acddf,6392776
1ecdbc51b93375d47044346d11f1f65c179acddf,6459275
1ecdbc51b93375d47044346d11f1f65c179acddf,6459475
1ecdbc51b93375d47044346d11f1f65c179acddf,6476078
1ecdbc51b93375d47044346d11f1f65c179acddf,6559579
1ecdbc51b93375d47044346d11f1f65c179acddf,6560214
1ecdbc51b93375d47044346d11f1f65c179acddf,6583047
1ecdbc51b93375d47044346d11f1f65c179acddf,6583864
1ecdbc51b93375d47044346d11f1f65c179acddf,6587148
1ecdbc51b93375d47044346d11f1f65c179acddf,6638095
1ecdbc51b93375d47044346d11f1f65c179acddf,6693679
1ecdbc51b93375d47044346d11f1f65c179acddf,6739464
1ecdbc51b93375d47044346d11f1f65c179acddf,6745615
1ecdbc51b93375d47044346d11f1f65c179acddf,6774404
1ecdbc51b93375d47044346d11f1f65c179acddf,6778684
1ecdbc51b93375d47044346d11f1f65c179acddf,6826874
1ecdbc51b93375d47044346d11f1f65c179acddf,6835324
1ecdbc51b93375d47044346d11f1f65c179acddf,6913531
1ecdbc51b93375d47044346d11f1f65c179acddf,6987724
1ecdbc51b93375d47044346d11f1f65c179acddf,7031304
1ecdbc51b93375d47044346d11f1f65c179acddf,7040760
1ecdbc51b93375d47044346d11f1f65c179acddf,7140575
1ecdbc51b93375d47044346d11f1f65c179acddf,7172114
1ecdbc51b93375d47044346d11f1f65c179acddf,7177340
1ecdbc51b93375d47044346d11f1f65c179acddf,7181261
1ecdbc51b93375d47044346d11f1f65c179acddf,7246167
1ecdbc51b93375d47044346d11f1f65c179acddf,7256476
1ecdbc51b93375d47044346d11f1f65c179acddf,7341481
1ecdbc51b93375d47044346d11f1f65c179acddf,7347180
1ecdbc51b93375d47044346d11f1f65c179acddf,7351445
1ecdbc51b93375d47044346d11f1f65c179acddf,7395325
1ecdbc51b93375d47044346d11f1f65c179acddf,7431308
1ecdbc51b93375d47044346d11f1f65c179acddf,7437019
1ecdbc51b93375d47044346d11f1f65c179acddf,7490535
1ecdbc51b93375d47044346d11f1f65c179acddf,7571256
1ecdbc51b93375d47044346d11f1f65c179acddf,7576520
1ecdbc51b93375d47044346d11f1f65c179acddf,7576772
1ecdbc51b93375d47044346d11f1f65c179acddf,7623929
1ecdbc51b93375d47044346d11f1f65c179acddf,7683021
1ecdbc51b93375d47044346d11f1f65c179acddf,7739565
1ecdbc51b93375d47044346d11f1f65c179acddf,7802735
1ecdbc51b93375d47044346d11f1f65c179acddf,7819301
1ecdbc51b93375d47044346d11f1f65c179acddf,8290243
1ecdbc51b93375d47044346d11f1f65c179acddf,8328525
1ecdbc51b93375d47044346d11f1f65c179acddf,8337594
1ecdbc51b93375d47044346d11f1f65c179acddf,8340255
1ecdbc51b93375d47044346d11f1f65c179acddf,8348756
1ecdbc51b93375d47044346d11f1f65c179acddf,8481275
1ecdbc51b93375d47044346d11f1f65c179acddf,8497581
1ecdbc51b93375d47044346d11f1f65c179acddf,8505334
1ecdbc51b93375d47044346d11f1f65c179acddf,8548992
1ecdbc51b93375d47044346d11f1f65c179acddf,8583431
1ecdbc51b93375d47044346d11f1f65c179acddf,8606368
1ecdbc51b93375d47044346d11f1f65c179acddf,8672783
1ecdbc51b93375d47044346d11f1f65c179acddf,8675766
1ecdbc51b93375d47044346d11f1f65c179acddf,8677200
1ecdbc51b93375d47044346d11f1f65c179acddf,8697384
1ecdbc51b93375d47044346d11f1f65c179acddf,8754477
1ecdbc51b93375d47044346d11f1f65c179acddf,8759681
1ecdbc51b93375d47044346d11f1f65c179acddf,8809094
1ecdbc51b93375d47044346d11f1f65c179acddf,8874941
1ecdbc51b93375d47044346d11f1f65c179acddf,8961170
1ecdbc51b93375d47044346d11f1f65c179acddf,9009022
1ecdbc51b93375d47044346d11f1f65c179acddf,9036925
1ecdbc51b93375d47044346d11f1f65c179acddf,9037674
1ecdbc51b93375d47044346d11f1f65c179acddf,9040646
1ecdbc51b93375d47044346d11f1f65c179acddf,9040694
1ecdbc51b93375d47044346d11f1f65c179acddf,9084219
1ecdbc51b93375d47044346d11f1f65c179acddf,9085117
1ecdbc51b93375d47044346d11f1f65c179acddf,9091635
1ecdbc51b93375d47044346d11f1f65c179acddf,9098556
1ecdbc51b93375d47044346d11f1f65c179acddf,9108781
1ecdbc51b93375d47044346d11f1f65c179acddf,9171159
1ecdbc51b93375d47044346d11f1f65c179acddf,9260919
1ecdbc51b93375d47044346d11f1f65c179acddf,9317518
1ecdbc51b93375d47044346d11f1f65c179acddf,9336074
1ecdbc51b93375d47044346d11f1f65c179acddf,9374582
1ecdbc51b93375d47044346d11f1f65c179acddf,9379604
1ecdbc51b93375d47044346d11f1f65c179acddf,9598690
1ecdbc51b93375d47044346d11f1f65c179acddf,9598815
1ecdbc51b93375d47044346d11f1f65c179acddf,9630062
1ecdbc51b93375d47044346d11f1f65c179acddf,9668867
1ecdbc51b93375d47044346d11f1f65c179acddf,9689446
1ecdbc51b93375d47044346d11f1f65c179acddf,9696602
1ecdbc51b93375d47044346d11f1f65c179acddf,9703436
1ecdbc51b93375d47044346d11f1f65c179acddf,9756027
1ecdbc51b93375d47044346d11f1f65c179acddf,9792879
1ecdbc51b93375d47044346d11f1f65c179acddf,9840368
1ecdbc51b93375d47044346d11f1f65c179acddf,9885158
1ecdbc51b93375d47044346d11f1f65c179acddf,9992801
1ecdbc51b93375d47044346d11f1f65c179acddf,10000190
1ecdbc51b93375d47044346d11f1f65c179acddf,10103959
1ecdbc51b93375d47044346d11f1f65c179acddf,10141316
1ecdbc51b93375d47044346d11f1f65c179acddf,10141695
1ecdbc51b93375d47044346d11f1f65c179acddf,10158341
1ecdbc51b93375d47044346d11f1f65c179acddf,10168702
1ecdbc51b93375d47044346d11f1f65c179acddf,10169127
1ecdbc51b93375d47044346d11f1f65c179acddf,10172942
1ecdbc51b93375d47044346d11f1f65c179acddf,10176835
1ecdbc51b93375d47044346d11f1f65c179acddf,10210937
1ecdbc51b93375d47044346d11f1f65c179acddf,10212367
1ecdbc51b93375d47044346d11f1f65c179acddf,10213984
1ecdbc51b93375d47044346d11f1f65c179acddf,10216462
1ecdbc51b93375d47044346d11f1f65c179acddf,10220762
1ecdbc51b93375d47044346d11f1f65c179acddf,10220933
1ecdbc51b93375d47044346d11f1f65c179acddf,10243916
1ecdbc51b93375d47044346d11f1f65c179acddf,10250363
1ecdbc51b93375d47044346d11f1f65c179acddf,10304178
1ecdbc51b93375d47044346d11f1f65c179acddf,10304225
1ecdbc51b93375d47044346d11f1f65c179acddf,10314662
1ecdbc51b93375d47044346d11f1f65c179acddf,10315638
1ecdbc51b93375d47044346d11f1f65c179acddf,10322554
1ecdbc51b93375d47044346d11f1f65c179acddf,10325798
1ecdbc51b93375d47044346d11f1f65c179acddf,10332243
1ecdbc51b93375d47044346d11f1f65c179acddf,10408339
1ecdbc51b93375d47044346d11f1f65c179acddf,10455751
1ecdbc51b93375d47044346d11f1f65c179acddf,10511532
1ecdbc51b93375d47044346d11f1f65c179acddf,10733918
1ecdbc51b93375d47044346d11f1f65c179acddf,10850732
1ecdbc51b93375d47044346d11f1f65c179acddf,10860999
1ecdbc51b93375d47044346d11f1f65c179acddf,10872222
1ecdbc51b93375d47044346d11f1f65c179acddf,10915315
1ecdbc51b93375d47044346d11f1f65c179acddf,11013948
1ecdbc51b93375d47044346d11f1f65c179acddf,11024551
1ecdbc51b93375d47044346d11f1f65c179acddf,11088164
1ecdbc51b93375d47044346d11f1f65c179acddf,11117432
1ecdbc51b93375d47044346d11f1f65c179acddf,11170158
1ecdbc51b93375d47044346d11f1f65c179acddf,11181789
1ecdbc51b93375d47044346d11f1f65c179acddf,11191120
1ecdbc51b93375d47044346d11f1f65c179acddf,11272318
1ecdbc51b93375d47044346d11f1f65c179acddf,11305650
1ecdbc51b93375d47044346d11f1f65c179acddf,11382713
1ecdbc51b93375d47044346d11f1f65c179acddf,11385116
1ecdbc51b93375d47044346d11f1f65c179acddf,11514904
1ecdbc51b93375d47044346d11f1f65c179acddf,11577631
1ecdbc51b93375d47044346d11f1f65c179acddf,11602907
1ecdbc51b93375d47044346d11f1f65c179acddf,11683421
1ecdbc51b93375d47044346d11f1f65c179acddf,11698607
1ecdbc51b93375d47044346d11f1f65c179acddf,11739878
1ecdbc51b93375d47044346d11f1f65c179acddf,11801602
1ecdbc51b93375d47044346d11f1f65c179acddf,11814497
1ecdbc51b93375d47044346d11f1f65c179acddf,12002589
1ecdbc51b93375d47044346d11f1f65c179acddf,12059497
1ecdbc51b93375d47044346d11f1f65c179acddf,18214932
1ecdbc51b93375d47044346d11f1f65c179acddf,19091100
1ecdbc51b93375d47044346d11f1f65c179acddf,21205989
1ecdbc51b93375d47044346d11f1f65c179acddf,21206554
1ecdbc51b93375d47044346d11f1f65c179acddf,23428213
1ecdbc51b93375d47044346d11f1f65c179acddf,23683168
1ecdbc51b93375d47044346d11f1f65c179acddf,23740322
1ecdbc51b93375d47044346d11f1f65c179acddf,23954849
1ecdbc51b93375d47044346d11f1f65c179acddf,23954906
1ecdbc51b93375d47044346d11f1f65c179acddf,23954989
1ecdbc51b93375d47044346d11f1f65c179acddf,23974506
1ecdbc51b93375d47044346d11f1f65c179acddf,24007115
1ecdbc51b93375d47044346d11f1f65c179acddf,24007154
1ecdbc51b93375d47044346d11f1f65c179acddf,24007199
1ecdbc51b93375d47044346d11f1f65c179acddf,24007959
1ecdbc51b93375d47044346d11f1f65c179acddf,24097642
1ecdbc51b93375d47044346d11f1f65c179acddf,24117656
1ecdbc51b93375d47044346d11f1f65c179acddf,24218766
1ecdbc51b93375d47044346d11f1f65c179acddf,24286154
1ecdbc51b93375d47044346d11f1f65c179acddf,24302579
1ecdbc51b93375d47044346d11f1f65c179acddf,24346056
1ecdbc51b93375d47044346d11f1f65c179acddf,24472587
1ecdbc51b93375d47044346d11f1f65c179acddf,24515103
1ecdbc51b93375d47044346d11f1f65c179acddf,24515121
1ecdbc51b93375d47044346d11f1f65c179acddf,24515184
1ecdbc51b93375d47044346d11f1f65c179acddf,24515397
1ecdbc51b93375d47044346d11f1f65c179acddf,24515403
1ecdbc51b93375d47044346d11f1f65c179acddf,24714686
1ecdbc51b93375d47044346d11f1f65c179acddf,24792110
1ecdbc51b93375d47044346d11f1f65c179acddf,24797976
1ecdbc51b93375d47044346d11f1f65c179acddf,24993025
1ecdbc51b93375d47044346d11f1f65c179acddf,25007074
1ecdbc51b93375d47044346d11f1f65c179acddf,25068493
1ecdbc51b93375d47044346d11f1f65c179acddf,25150682
1ecdbc51b93375d47044346d11f1f65c179acddf,25165799
1ecdbc51b93375d47044346d11f1f65c179acddf,25289044
1ecdbc51b93375d47044346d11f1f65c179acddf,25298994
1ecdbc51b93375d47044346d11f1f65c179acddf,25312699
1ecdbc51b93375d47044346d11f1f65c179acddf,25333561
1ecdbc51b93375d47044346d11f1f65c179acddf,25333692
1ecdbc51b93375d47044346d11f1f65c179acddf,25737869
1ecdbc51b93375d47044346d11f1f65c179acddf,26098264
1ecdbc51b93375d47044346d11f1f65c179acddf,26698565
1ecdbc51b93375d47044346d11f1f65c179acddf,26812376
1ecdbc51b93375d47044346d11f1f65c179acddf,26921235
1ecdbc51b93375d47044346d11f1f65c179acddf,27000850
1ecdbc51b93375d47044346d11f1f65c179acddf,27055313
1ecdbc51b93375d47044346d11f1f65c179acddf,27246811
1ecdbc51b93375d47044346d11f1f65c179acddf,27712460
1ecdbc51b93375d47044346d11f1f65c179acddf,28100498
1ecdbc51b93375d47044346d11f1f65c179acddf,28749597
1ecdbc51b93375d47044346d11f1f65c179acddf,29144377
1ecdbc51b93375d47044346d11f1f65c179acddf,30989851
1ecdbc51b93375d47044346d11f1f65c179acddf,32649618
1ecdbc51b93375d47044346d11f1f65c179acddf,33670889
1ecdbc51b93375d47044346d11f1f65c179acddf,33913808
1ecdbc51b93375d47044346d11f1f65c179acddf,33971680
1ecdbc51b93375d47044346d11f1f65c179acddf,34159682
1ecdbc51b93375d47044346d11f1f65c179acddf,35948664
1ed7a026be879345adf36c79426154027842bcf5,2555393
1ed7a026be879345adf36c79426154027842bcf5,5154531
1ed7a026be879345adf36c79426154027842bcf5,5556183
1ed7a026be879345adf36c79426154027842bcf5,5824961
1ed7a026be879345adf36c79426154027842bcf5,5901596
1ed7a026be879345adf36c79426154027842bcf5,6143463
1ed7a026be879345adf36c79426154027842bcf5,7297909
1ed7a026be879345adf36c79426154027842bcf5,8548946
1ed7a026be879345adf36c79426154027842bcf5,9250550
1ed7a026be879345adf36c79426154027842bcf5,9380431
1ed7a026be879345adf36c79426154027842bcf5,11421109
1ed7a026be879345adf36c79426154027842bcf5,12064364
1ed7a026be879345adf36c79426154027842bcf5,25338928
1ed7a026be879345adf36c79426154027842bcf5,25823463
1ed7a026be879345adf36c79426154027842bcf5,27148624
1ed7a026be879345adf36c79426154027842bcf5,27448188
1ed7a026be879345adf36c79426154027842bcf5,30702927
1ed7a026be879345adf36c79426154027842bcf5,36750080
1ed7a026be879345adf36c79426154027842bcf5,40040727
1ed7a026be879345adf36c79426154027842bcf5,40277530
1ed7a026be879345adf36c79426154027842bcf5,40467553
1ee901d6e16070f14f975d77e2c1b55288660635,5673320
1ee901d6e16070f14f975d77e2c1b55288660635,25811093
1f3998a2de61f74d2d631326532e691a0f9a0a3e,1850
1f3998a2de61f74d2d631326532e691a0f9a0a3e,275018
1f3998a2de61f74d2d631326532e691a0f9a0a3e,380825
1f3998a2de61f74d2d631326532e691a0f9a0a3e,3284297
1f3998a2de61f74d2d631326532e691a0f9a0a3e,3402923
1f3998a2de61f74d2d631326532e691a0f9a0a3e,3553459
1f3998a2de61f74d2d631326532e691a0f9a0a3e,3576960
1f3998a2de61f74d2d631326532e691a0f9a0a3e,4755837
1f3998a2de61f74d2d631326532e691a0f9a0a3e,4759298
1f3998a2de61f74d2d631326532e691a0f9a0a3e,4777282
1f3998a2de61f74d2d631326532e691a0f9a0a3e,4857785
1f3998a2de61f74d2d631326532e691a0f9a0a3e,4876728
1f3998a2de61f74d2d631326532e691a0f9a0a3e,4916999
1f3998a2de61f74d2d631326532e691a0f9a0a3e,5151157
1f3998a2de61f74d2d631326532e691a0f9a0a3e,5195189
1f3998a2de61f74d2d631326532e691a0f9a0a3e,5979366
1f3998a2de61f74d2d631326532e691a0f9a0a3e,6101713
1f3998a2de61f74d2d631326532e691a0f9a0a3e,6113223
1f3998a2de61f74d2d631326532e691a0f9a0a3e,6120253
1f3998a2de61f74d2d631326532e691a0f9a0a3e,6148985
1f3998a2de61f74d2d631326532e691a0f9a0a3e,6162112
1f3998a2de61f74d2d631326532e691a0f9a0a3e,6612107
1f3998a2de61f74d2d631326532e691a0f9a0a3e,7551659
1f3998a2de61f74d2d631326532e691a0f9a0a3e,7990497
1f3998a2de61f74d2d631326532e691a0f9a0a3e,10408339
1f3998a2de61f74d2d631326532e691a0f9a0a3e,10539849
1f3998a2de61f74d2d631326532e691a0f9a0a3e,10639590
1f3998a2de61f74d2d631326532e691a0f9a0a3e,11856401
1f3998a2de61f74d2d631326532e691a0f9a0a3e,11874335
1f3998a2de61f74d2d631326532e691a0f9a0a3e,12199757
1f3998a2de61f74d2d631326532e691a0f9a0a3e,12737368
1f3998a2de61f74d2d631326532e691a0f9a0a3e,23740371
1f3998a2de61f74d2d631326532e691a0f9a0a3e,25174872
1f3998a2de61f74d2d631326532e691a0f9a0a3e,25588535
1f3998a2de61f74d2d631326532e691a0f9a0a3e,25824240
1f3998a2de61f74d2d631326532e691a0f9a0a3e,25883387
1f3998a2de61f74d2d631326532e691a0f9a0a3e,27738092
1f3998a2de61f74d2d631326532e691a0f9a0a3e,28057831
1f3998a2de61f74d2d631326532e691a0f9a0a3e,28445716
1f3998a2de61f74d2d631326532e691a0f9a0a3e,28777433
1f3998a2de61f74d2d631326532e691a0f9a0a3e,29217038
1f3998a2de61f74d2d631326532e691a0f9a0a3e,29605527
1f3998a2de61f74d2d631326532e691a0f9a0a3e,30308004
1f3998a2de61f74d2d631326532e691a0f9a0a3e,30413656
1f3998a2de61f74d2d631326532e691a0f9a0a3e,31255819
1f3998a2de61f74d2d631326532e691a0f9a0a3e,31511885
1f3998a2de61f74d2d631326532e691a0f9a0a3e,31694959
1f3998a2de61f74d2d631326532e691a0f9a0a3e,32349833
1f3998a2de61f74d2d631326532e691a0f9a0a3e,33141998
1f3998a2de61f74d2d631326532e691a0f9a0a3e,33287159
1f3998a2de61f74d2d631326532e691a0f9a0a3e,33369575
1f3998a2de61f74d2d631326532e691a0f9a0a3e,33471451
1f3998a2de61f74d2d631326532e691a0f9a0a3e,33677394
1f3998a2de61f74d2d631326532e691a0f9a0a3e,33911737
1f3998a2de61f74d2d631326532e691a0f9a0a3e,33934395
1f3998a2de61f74d2d631326532e691a0f9a0a3e,35502029
1f3998a2de61f74d2d631326532e691a0f9a0a3e,35899678
1f3998a2de61f74d2d631326532e691a0f9a0a3e,36157599
1f3998a2de61f74d2d631326532e691a0f9a0a3e,36219959
1f3998a2de61f74d2d631326532e691a0f9a0a3e,37230461
1f3998a2de61f74d2d631326532e691a0f9a0a3e,37791437
1f3998a2de61f74d2d631326532e691a0f9a0a3e,38110555
1f3998a2de61f74d2d631326532e691a0f9a0a3e,38286422
1f3998a2de61f74d2d631326532e691a0f9a0a3e,38323946
1f3998a2de61f74d2d631326532e691a0f9a0a3e,38690466
1f3998a2de61f74d2d631326532e691a0f9a0a3e,38802594
1f3998a2de61f74d2d631326532e691a0f9a0a3e,39052778
1f3998a2de61f74d2d631326532e691a0f9a0a3e,39065530
1f3998a2de61f74d2d631326532e691a0f9a0a3e,39101339
1f3998a2de61f74d2d631326532e691a0f9a0a3e,39260789
1f3998a2de61f74d2d631326532e691a0f9a0a3e,39274608
1f3998a2de61f74d2d631326532e691a0f9a0a3e,39305138
1f3998a2de61f74d2d631326532e691a0f9a0a3e,39375076
1f3998a2de61f74d2d631326532e691a0f9a0a3e,39773067
1f3998a2de61f74d2d631326532e691a0f9a0a3e,41034836
1f3998a2de61f74d2d631326532e691a0f9a0a3e,42865091
1f3998a2de61f74d2d631326532e691a0f9a0a3e,43028846
1f3998a2de61f74d2d631326532e691a0f9a0a3e,45110677
1f76546945cc2fc9697652cf5cf5c758616af06f,135
1f76546945cc2fc9697652cf5cf5c758616af06f,12455
1f76546945cc2fc9697652cf5cf5c758616af06f,2171644
1f76546945cc2fc9697652cf5cf5c758616af06f,2473884
1f76546945cc2fc9697652cf5cf5c758616af06f,3284917
1f76546945cc2fc9697652cf5cf5c758616af06f,3762500
1f76546945cc2fc9697652cf5cf5c758616af06f,3871148
1f76546945cc2fc9697652cf5cf5c758616af06f,3927310
1f76546945cc2fc9697652cf5cf5c758616af06f,4412788
1f76546945cc2fc9697652cf5cf5c758616af06f,4458711
1f76546945cc2fc9697652cf5cf5c758616af06f,5436197
1f76546945cc2fc9697652cf5cf5c758616af06f,10639590
1f991f920597801c8d75c78e0bc283b4b8665922,554111
1f991f920597801c8d75c78e0bc283b4b8665922,2088099
1f991f920597801c8d75c78e0bc283b4b8665922,3381077
1f991f920597801c8d75c78e0bc283b4b8665922,3560841
1f991f920597801c8d75c78e0bc283b4b8665922,3953411
1f991f920597801c8d75c78e0bc283b4b8665922,4466206
1f991f920597801c8d75c78e0bc283b4b8665922,4741524
1f991f920597801c8d75c78e0bc283b4b8665922,4864619
1f991f920597801c8d75c78e0bc283b4b8665922,4961622
1f991f920597801c8d75c78e0bc283b4b8665922,4977669
1f991f920597801c8d75c78e0bc283b4b8665922,5099041
1f991f920597801c8d75c78e0bc283b4b8665922,5666286
1f991f920597801c8d75c78e0bc283b4b8665922,6891535
1f991f920597801c8d75c78e0bc283b4b8665922,6988074
1f991f920597801c8d75c78e0bc283b4b8665922,7209467
1f991f920597801c8d75c78e0bc283b4b8665922,7299790
1f991f920597801c8d75c78e0bc283b4b8665922,7356121
1f991f920597801c8d75c78e0bc283b4b8665922,7491944
1f991f920597801c8d75c78e0bc283b4b8665922,7663909
1f991f920597801c8d75c78e0bc283b4b8665922,7679777
1f991f920597801c8d75c78e0bc283b4b8665922,8017576
1f991f920597801c8d75c78e0bc283b4b8665922,8126282
1f991f920597801c8d75c78e0bc283b4b8665922,8307134
1f991f920597801c8d75c78e0bc283b4b8665922,9061947
1f991f920597801c8d75c78e0bc283b4b8665922,9427744
1f991f920597801c8d75c78e0bc283b4b8665922,9462538
1f991f920597801c8d75c78e0bc283b4b8665922,9632418
1f991f920597801c8d75c78e0bc283b4b8665922,9775047
1f991f920597801c8d75c78e0bc283b4b8665922,9886338
1f991f920597801c8d75c78e0bc283b4b8665922,10151171
1f991f920597801c8d75c78e0bc283b4b8665922,10512003
1f991f920597801c8d75c78e0bc283b4b8665922,10743881
1f991f920597801c8d75c78e0bc283b4b8665922,10775497
1f991f920597801c8d75c78e0bc283b4b8665922,24151447
1f991f920597801c8d75c78e0bc283b4b8665922,24672071
1f991f920597801c8d75c78e0bc283b4b8665922,25072578
1f9a64ef8c6587d810f0adae971e6a6c1ffd82dc,135
1f9a64ef8c6587d810f0adae971e6a6c1ffd82dc,2171644
1f9a64ef8c6587d810f0adae971e6a6c1ffd82dc,2208465
1f9a64ef8c6587d810f0adae971e6a6c1ffd82dc,3362656
1f9a64ef8c6587d810f0adae971e6a6c1ffd82dc,3770380
1f9a64ef8c6587d810f0adae971e6a6c1ffd82dc,4047366
1f9a64ef8c6587d810f0adae971e6a6c1ffd82dc,4114969
1f9a64ef8c6587d810f0adae971e6a6c1ffd82dc,4168661
1f9a64ef8c6587d810f0adae971e6a6c1ffd82dc,4188265
1f9a64ef8c6587d810f0adae971e6a6c1ffd82dc,4275140
1f9a64ef8c6587d810f0adae971e6a6c1ffd82dc,4290488
1f9a64ef8c6587d810f0adae971e6a6c1ffd82dc,4467606
1f9a64ef8c6587d810f0adae971e6a6c1ffd82dc,4481542
1f9a64ef8c6587d810f0adae971e6a6c1ffd82dc,4610334
1f9a64ef8c6587d810f0adae971e6a6c1ffd82dc,4934986
1f9a64ef8c6587d810f0adae971e6a6c1ffd82dc,4969815
1fc582b16764688a0fdc34ca22791d88869121a2,4984
1fc582b16764688a0fdc34ca22791d88869121a2,4777282
1fc582b16764688a0fdc34ca22791d88869121a2,5151157
201f921ffd22ea98170566553c0f7d9488c2f21e,2866
201f921ffd22ea98170566553c0f7d9488c2f21e,4429
201f921ffd22ea98170566553c0f7d9488c2f21e,41401
201f921ffd22ea98170566553c0f7d9488c2f21e,284134
201f921ffd22ea98170566553c0f7d9488c2f21e,561594
201f921ffd22ea98170566553c0f7d9488c2f21e,880623
201f921ffd22ea98170566553c0f7d9488c2f21e,937192
201f921ffd22ea98170566553c0f7d9488c2f21e,4458711
201f921ffd22ea98170566553c0f7d9488c2f21e,5832507
201f921ffd22ea98170566553c0f7d9488c2f21e,6699463
201f921ffd22ea98170566553c0f7d9488c2f21e,8814249
201f921ffd22ea98170566553c0f7d9488c2f21e,9300471
201f921ffd22ea98170566553c0f7d9488c2f21e,25329303
201f921ffd22ea98170566553c0f7d9488c2f21e,25925980
201f921ffd22ea98170566553c0f7d9488c2f21e,26506111
201f921ffd22ea98170566553c0f7d9488c2f21e,27142043
201f921ffd22ea98170566553c0f7d9488c2f21e,27273578
201f921ffd22ea98170566553c0f7d9488c2f21e,27938143
201f921ffd22ea98170566553c0f7d9488c2f21e,28040234
201f921ffd22ea98170566553c0f7d9488c2f21e,28099990
201f921ffd22ea98170566553c0f7d9488c2f21e,28280756
201f921ffd22ea98170566553c0f7d9488c2f21e,28818260
201f921ffd22ea98170566553c0f7d9488c2f21e,29212786
201f921ffd22ea98170566553c0f7d9488c2f21e,29336635
201f921ffd22ea98170566553c0f7d9488c2f21e,30521430
201f921ffd22ea98170566553c0f7d9488c2f21e,31196077
201f921ffd22ea98170566553c0f7d9488c2f21e,31972644
201f921ffd22ea98170566553c0f7d9488c2f21e,32975248
201f921ffd22ea98170566553c0f7d9488c2f21e,33074749
201f921ffd22ea98170566553c0f7d9488c2f21e,33128593
