source,target,weight
76561198263467104,76561198307848496,1.0
76561198316333984,76561198316594304,1.0
76561198201231616,76561198278732720,1.0
76561198057102864,76561198071657216,1.0
76561198142546576,76561198297988768,1.0
76561198045056176,76561198141985936,1.0
76561198025073872,76561198304002624,1.0
76561198265273664,76561199439054976,1.0
76561198205888432,76561198242138176,1.0
76561198122830944,76561198309386080,1.0
76561198047045808,76561198130197712,1.0
76561198130197712,76561198425844064,1.0
76561198064066160,76561198158889040,1.0
76561198060765936,76561198213730800,1.0
76561198012516160,76561198142022688,1.0
76561198025073872,76561198093671808,1.0
76561198094608736,76561198106900752,1.0
76561198346800368,76561198381302192,1.0
76561198048697456,76561198061798496,1.0
76561198143379792,76561198445964608,1.0
76561198002178704,76561198819277696,1.0
76561198092057424,76561198306177440,1.0
76561198116685136,76561198167097744,1.0
76561198142546576,76561198402569824,1.0
76561198233046688,76561198309047488,1.0
76561198046595808,76561199100616992,1.0
76561198270212064,76561198274350864,1.0
76561198039281216,76561198092069472,1.0
76561198093234016,76561198338144880,1.0
76561198393371728,76561198956485648,1.0
76561198156735040,76561198294300464,1.0
76561198077470416,76561198081281472,1.0
76561198135543200,76561198157250096,1.0
76561198084795632,76561198196068976,1.0
76561197963274896,76561198082824176,1.0
76561198092069472,76561198255495856,1.0
76561198094148960,76561198278005888,1.0
76561198196418096,76561198309019440,1.0
76561198116543216,76561198304572048,1.0
76561198039394944,76561198988496800,1.0
76561198091572480,76561198141985936,1.0
76561198120037344,76561198148071760,1.0
76561198071696864,76561198083699328,1.0
76561198045056176,76561198223004656,1.0
76561198078393632,76561198170868704,1.0
76561198069222496,76561198130197712,1.0
76561198012049408,76561198220261312,1.0
76561198015533584,76561198181619632,1.0
76561198115754240,76561198277426960,1.0
76561197964241680,76561198142022688,1.0
76561198061330848,76561198143379792,1.0
76561198061330848,76561198289623872,1.0
76561198040157664,76561198303781728,1.0
76561197972235760,76561198083747120,1.0
76561198191266224,76561198346202880,1.0
76561198021741552,76561198093471600,1.0
76561198261032304,76561198445964608,1.0
76561198306177440,76561198346800368,1.0
76561198072882064,76561198120446752,1.0
76561198076265584,76561198143379792,1.0
76561198135035008,76561198195828352,1.0
76561198112250256,76561198280714304,1.0
76561198080178528,76561198082197904,1.0
76561198080670016,76561198137215168,1.0
76561198052406368,76561198406096464,1.0
76561198147910576,76561198154595936,1.0
76561198131135056,76561198202554432,1.0
76561198074495360,76561198135993152,1.0
76561198260954480,76561198303687120,1.0
76561198100652320,76561198191784480,1.0
76561198079207168,76561199015041104,1.0
76561198110224816,76561198388443216,1.0
76561198051966368,76561198066876320,1.0
76561198066534432,76561198088110736,1.0
76561198064066160,76561198321987888,1.0
76561198154291408,76561198158550080,1.0
76561198002178704,76561198132659168,1.0
76561198045175888,76561198253979168,1.0
76561198137129648,76561198254446752,1.0
76561198131135056,76561198165194112,1.0
76561198087809248,76561198265273664,1.0
76561198087724896,76561198106179008,1.0
76561198116364576,76561198320470048,1.0
76561198082652768,76561198149886928,1.0
76561198077143824,76561198094820480,1.0
76561198062694144,76561198207641200,1.0
76561198092661920,76561199015041104,1.0
76561198000734960,76561198158985248,1.0
76561198028855328,76561198051966368,1.0
76561198004855984,76561198118508048,1.0
76561197997829728,76561198076265584,1.0
76561198078801440,76561198086812784,1.0
76561198112184784,76561198125504880,1.0
76561198026241792,76561198158947008,1.0
76561198258826112,76561198320470048,1.0
76561198066735248,76561198071948544,1.0
76561198042905312,76561198049332784,1.0
76561198058747872,76561198150177648,1.0
76561198042663536,76561198068975520,1.0
76561198347397296,76561198393371728,1.0
76561198050868112,76561198135718176,1.0
76561198169257424,76561198294300464,1.0
76561198033658672,76561198091572480,1.0
76561197991465920,76561198276221120,1.0
76561198077186688,76561198202585088,1.0
76561198085011808,76561198098028144,1.0
76561198012516160,76561198167001488,1.0
76561197973974832,76561199066354656,1.0
76561198158889040,76561198191208320,1.0
76561198078166112,76561199215293952,1.0
76561198189025488,76561198289063280,1.0
76561198066980800,76561199514425344,1.0
76561198095958016,76561198109032256,1.0
76561198023719168,76561198834807472,1.0
76561198137654976,76561198270212064,1.0
76561198124563200,76561198230819648,1.0
76561198110224816,76561198255005664,1.0
76561198207641200,76561198265273664,1.0
76561198077886336,76561198276221120,1.0
76561198060765936,76561198819814272,1.0
76561198076829248,76561198232339456,1.0
76561198287963968,76561198312615152,1.0
76561198308186832,76561198404780144,1.0
76561198020833088,76561198044950800,1.0
76561198071033808,76561198139271488,1.0
76561198042645712,76561198245504896,1.0
76561198033707824,76561198307951872,1.0
76561198142702576,76561198160061680,1.0
76561198093912064,76561198127339648,1.0
76561198159082128,76561198384212512,1.0
76561198147910576,76561198190046752,1.0
76561198127339648,76561198291164464,1.0
76561198034450400,76561198981331040,1.0
76561197963339600,76561198050883120,1.0
76561198211682464,76561198338144880,1.0
76561197964241680,76561198167001488,1.0
76561198032850192,76561198093671808,1.0
76561198139959632,76561198406797280,1.0
76561198153012496,76561198165194112,1.0
76561198101199152,76561198198991360,1.0
76561198060765936,76561198307848496,1.0
76561198265273664,76561198274397856,1.0
76561198020833088,76561198273060320,1.0
76561198039281216,76561198220261312,1.0
76561198258053056,76561199418876032,1.0
76561197967075760,76561198144414144,1.0
76561198081924544,76561198139880656,1.0
76561197996423856,76561198116364576,1.0
76561198032850192,76561198247265952,1.0
76561198066534432,76561199090065296,1.0
76561198089386400,76561198202663696,1.0
76561198047045808,76561198062694144,1.0
76561198131873584,76561198191784480,1.0
76561198073826752,76561198150177648,1.0
76561198164681760,76561198223004656,1.0
76561198039281216,76561198261190560,1.0
76561198094148960,76561198112155440,1.0
76561198084172384,76561198141256272,1.0
76561198112184784,76561198128182448,1.0
76561198300655360,76561198358373568,1.0
76561198089386400,76561198096079552,1.0
76561198220261312,76561198275947376,1.0
76561198123826480,76561198162148144,1.0
76561198047676496,76561198057059312,1.0
76561197977959376,76561198284843440,1.0
76561198119459824,76561198188619520,1.0
76561198173423488,76561198230819648,1.0
76561198170974336,76561198260954480,1.0
76561198103677536,76561198295230816,1.0
76561198015915984,76561198026584896,1.0
76561198054588848,76561198254944336,1.0
76561198099407568,76561198167001488,1.0
76561198062694144,76561198074673296,1.0
76561198141972896,76561198255414272,1.0
76561198266113712,76561198303781728,1.0
76561198064278176,76561198190046752,1.0
76561198057102864,76561198061377664,1.0
76561198066735248,76561198100652320,1.0
76561198137129648,76561198162784288,1.0
76561198083699328,76561198136674816,1.0
76561198009979328,76561198167418976,1.0
76561198013471472,76561198062941280,1.0
76561198040365808,76561198167418976,1.0
76561198186829488,76561198256121856,1.0
76561198173906992,76561198201550320,1.0
76561198152647072,76561198255335104,1.0
76561198130197712,76561199439054976,1.0
76561197969494480,76561198180762240,1.0
76561198035443424,76561198138128800,1.0
76561198107537904,76561198220088592,1.0
76561198009979328,76561198135718176,1.0
76561198263814128,76561198278559200,1.0
76561197965593264,76561198002054432,1.0
76561197993112800,76561198137827696,1.0
76561198050868112,76561198067558048,1.0
76561198127342560,76561198202610384,1.0
76561198047614016,76561198208147968,1.0
76561197996419280,76561198122667872,1.0
76561198128816560,76561198129380736,1.0
76561197968395664,76561198287963968,1.0
76561198025073872,76561198388253904,1.0
76561198068975520,76561199439483680,1.0
76561198118306112,76561198309386080,1.0
76561198102522480,76561199418876032,1.0
76561198111938192,76561198855090384,1.0
76561197999101136,76561198392316176,1.0
76561198093912064,76561198393371728,1.0
76561198032543424,76561198308186832,1.0
76561198038704256,76561198041112896,1.0
76561198027542976,76561198142022688,1.0
76561198085018192,76561198152589440,1.0
76561197986481536,76561198093912064,1.0
76561198020115024,76561198192854064,1.0
76561198131135056,76561198402569824,1.0
76561198044253568,76561198130019008,1.0
76561198061116896,76561198273767696,1.0
76561198099407568,76561198277861776,1.0
76561198207641200,76561198281884608,1.0
76561198076657424,76561198085018192,1.0
76561198113625888,76561198303210688,1.0
76561198061330848,76561198101135760,1.0
76561197963274896,76561198125649248,1.0
76561198036138800,76561198255414272,1.0
76561198103677536,76561198970315792,1.0
76561198157937648,76561198451268432,1.0
76561197996800224,76561198306991184,1.0
76561198096079552,76561198195614480,1.0
76561198000734960,76561198061798496,1.0
76561198096079552,76561199483998176,1.0
76561198119943584,76561198190034720,1.0
76561198099249696,76561198122709024,1.0
76561198065368704,76561198200203504,1.0
76561197964241680,76561198273297936,1.0
76561198044974480,76561198347397296,1.0
76561198064278176,76561198071948544,1.0
76561198039281216,76561198321987888,1.0
76561198069552272,76561198195614480,1.0
76561198085018192,76561198307951872,1.0
76561198027542976,76561198052406368,1.0
76561198048805984,76561198207913008,1.0
76561198002054432,76561198077616704,1.0
76561198055997984,76561198092069472,1.0
76561198101787584,76561198127169600,1.0
76561198130197712,76561198134712352,1.0
76561198145849840,76561198273413920,1.0
76561198064749328,76561198158550080,1.0
76561198026871248,76561198149857424,1.0
76561198156735040,76561198198565792,1.0
76561198403534736,76561199031443984,1.0
76561198066735248,76561198131835472,1.0
76561198038160528,76561198255137888,1.0
76561198055997984,76561198254762896,1.0
76561197999883872,76561198062653680,1.0
76561198033707824,76561198104009408,1.0
76561198206161808,76561198275194736,1.0
76561198132321056,76561198196418096,1.0
76561198197030144,76561198255870400,1.0
76561198152562992,76561198381615728,1.0
76561198094148960,76561198134549616,1.0
76561198006395184,76561198324023888,1.0
76561197993112800,76561198263003984,1.0
76561198047718720,76561198048697456,1.0
76561198013657760,76561198071657216,1.0
76561198115754240,76561198132796528,1.0
76561198050991952,76561198125425968,1.0
76561198122667872,76561198393371728,1.0
76561198073826752,76561198347397296,1.0
76561198072074448,76561198106900752,1.0
76561198060765936,76561198254739488,1.0
76561198044077008,76561198142022688,1.0
76561198085947872,76561198098028144,1.0
76561198132796528,76561198153090384,1.0
76561198136615904,76561198140911792,1.0
76561198133396496,76561198144546672,1.0
76561197960320352,76561198166679888,1.0
76561198038110080,76561198277426960,1.0
76561198129588672,76561198290906192,1.0
76561198027793648,76561198056922912,1.0
76561198161230160,76561198265273664,1.0
76561198099249696,76561198274953968,1.0
76561198156735040,76561198211721920,1.0
76561197991333408,76561199439483680,1.0
76561198014125568,76561199066354656,1.0
76561197977959376,76561198186829488,1.0
76561198139271488,76561198236075424,1.0
76561198124245296,76561198139957760,1.0
76561198095073824,76561198425844064,1.0
76561197988349616,76561198105521152,1.0
76561198080178528,76561198107537904,1.0
76561198134712352,76561198250571328,1.0
76561198141256272,76561198195534336,1.0
76561198167418976,76561198862545040,1.0
76561198151311728,76561198284961328,1.0
76561198075917104,76561198146706032,1.0
76561198051547072,76561198108143200,1.0
76561197996419280,76561198086921824,1.0
76561198089386400,76561198178188496,1.0
76561198158233808,76561198209415232,1.0
76561198115785440,76561198162569376,1.0
76561198022194576,76561198202826832,1.0
76561198040180960,76561198144874880,1.0
76561198026871248,76561198188686224,1.0
76561198074780112,76561198092577648,1.0
76561198167001488,76561199215293952,1.0
76561198048697456,76561198284313152,1.0
76561198061953472,76561198294883632,1.0
76561198144024272,76561198284528352,1.0
76561198089395072,76561198243434800,1.0
76561198294883632,76561198388443216,1.0
76561198060495936,76561198132321056,1.0
76561198150177648,76561198207636256,1.0
76561198047045808,76561198327636736,1.0
76561198050086064,76561198140459440,1.0
76561198040157664,76561198040180960,1.0
76561198037394368,76561198205888432,1.0
76561198125504880,76561198258927792,1.0
76561197989059776,76561198035443424,1.0
76561198064749328,76561198134909728,1.0
76561198284961328,76561198390578176,1.0
76561198049332784,76561198130200832,1.0
76561198080670016,76561198118430976,1.0
76561198151100112,76561198159445712,1.0
76561198158889040,76561198162224304,1.0
76561198093189376,76561198150239824,1.0
76561198135673824,76561198347475200,1.0
76561198275194736,76561198278005888,1.0
76561198121321552,76561198136674816,1.0
76561197999800512,76561198393783632,1.0
76561198076021264,76561198338144880,1.0
76561198122439744,76561198193234128,1.0
76561197991333408,76561198394542192,1.0
76561198065253696,76561198165194112,1.0
76561198125157248,76561198132659168,1.0
76561198075265008,76561198851587040,1.0
76561198062038272,76561198082652768,1.0
76561198114219712,76561198156464192,1.0
76561197997213680,76561198094108800,1.0
76561198052406368,76561198065188016,1.0
76561198207712112,76561198833987536,1.0
76561198036006400,76561198320990048,1.0
76561198350768016,76561199066354656,1.0
76561198077285200,76561198893902688,1.0
76561198303687120,76561199066354656,1.0
76561197964782864,76561198125504880,1.0
76561198006395184,76561198196545504,1.0
76561197999101136,76561198149244224,1.0
76561198127169600,76561198196065776,1.0
76561198078659280,76561198127644112,1.0
76561198025073872,76561198170587344,1.0
76561198074852896,76561198194860896,1.0
76561198209415232,76561198274218832,1.0
76561198346800368,76561199095656448,1.0
76561198021741552,76561198036138800,1.0
76561198030230112,76561198119939616,1.0
76561198127354592,76561198152647072,1.0
76561198078166112,76561198127737968,1.0
76561198067439616,76561198084829296,1.0
76561198020115024,76561198232339456,1.0
76561198116543216,76561198202386304,1.0
76561198137565696,76561198150960096,1.0
76561198005710080,76561198307848496,1.0
76561198154901344,76561198294325840,1.0
76561198193234128,76561198280182304,1.0
76561198022194576,76561198061911360,1.0
76561198095988128,76561198350768016,1.0
76561198114243776,76561198289623872,1.0
76561198223004656,76561198309866176,1.0
76561198015915984,76561198208032416,1.0
76561198184373184,76561198354942096,1.0
76561198099114240,76561198133916624,1.0
76561198060495936,76561198139271488,1.0
76561197963422592,76561197985332880,1.0
76561198136674816,76561198316333984,1.0
76561198214747360,76561198256794688,1.0
76561198068150816,76561198160542688,1.0
76561198116980096,76561198270029120,1.0
76561198164681760,76561198232339456,1.0
76561198208032416,76561198255005664,1.0
76561198230819648,76561198309866176,1.0
76561198119459824,76561198149831456,1.0
76561198097715216,76561198250571328,1.0
76561198062038272,76561198301474096,1.0
76561198103677536,76561198120212704,1.0
76561198211682464,76561198308643456,1.0
76561198150177648,76561198274397856,1.0
76561198009979328,76561198135667824,1.0
76561198186829488,76561198284961328,1.0
76561198042905312,76561198101199152,1.0
76561198081066464,76561198085018192,1.0
76561198027777680,76561198076657424,1.0
76561198127339648,76561199129536320,1.0
76561197994419072,76561198020833088,1.0
76561198037085952,76561198131097792,1.0
76561198014620368,76561198042645712,1.0
76561198000734960,76561198075917104,1.0
76561198080259728,76561198097676432,1.0
76561198071696864,76561198280182304,1.0
76561198104009408,76561198275947376,1.0
76561198127339648,76561198280553808,1.0
76561198071696864,76561198151311728,1.0
76561198057059312,76561199418876032,1.0
76561198125982848,76561198194860896,1.0
76561198142157040,76561198270212064,1.0
76561198035825840,76561198267017968,1.0
76561198101786976,76561198142741312,1.0
76561198081839840,76561198107559024,1.0
76561197994419072,76561198112155440,1.0
76561198080670016,76561198089395072,1.0
76561198048958512,76561198384212512,1.0
76561198047916352,76561198118696528,1.0
76561198169257424,76561198287963968,1.0
76561198159082128,76561198161198784,1.0
76561198051966368,76561198137565696,1.0
76561198197856432,76561198203499456,1.0
76561198020115024,76561198106179008,1.0
76561198184620976,76561198202336224,1.0
76561197991465920,76561198068975520,1.0
76561198047045808,76561198120037344,1.0
76561198082197904,76561198419185760,1.0
76561198284313152,76561198284961328,1.0
76561198230819648,76561198273060320,1.0
76561198078166112,76561199124905696,1.0
76561198146706032,76561198275947376,1.0
76561198077291968,76561198167418976,1.0
76561198205888432,76561198220261312,1.0
76561198138576720,76561198284528352,1.0
76561198049331152,76561198265273664,1.0
76561198137827696,76561198195534336,1.0
76561198076021264,76561198161512768,1.0
76561197960320352,76561198105087312,1.0
76561198048587872,76561198425844064,1.0
76561198064101520,76561198162224304,1.0
76561197991071920,76561198272741584,1.0
76561198061911360,76561198280182304,1.0
76561198202893184,76561198240038752,1.0
76561198092057424,76561198143462048,1.0
76561198134815728,76561198276059744,1.0
76561198041279712,76561198115754240,1.0
76561198019305440,76561198284313152,1.0
76561198061041936,76561198130898368,1.0
76561198198479536,76561198263467104,1.0
76561198185160496,76561198255414272,1.0
76561198202826832,76561198237968864,1.0
76561198065188016,76561198081839840,1.0
76561198081924544,76561198167001488,1.0
76561198068923152,76561198119459824,1.0
76561198047045808,76561198134687728,1.0
76561198124501632,76561198201420640,1.0
76561198050826768,76561198246665472,1.0
76561198173906992,76561199029134240,1.0
76561198041112896,76561198044950800,1.0
76561198198227232,76561198834807472,1.0
76561198116685136,76561198131135056,1.0
76561198116624352,76561198242138176,1.0
76561198041531552,76561198066735248,1.0
76561198081839840,76561198190034720,1.0
76561198066876320,76561198142022688,1.0
76561198058747872,76561198106179008,1.0
76561198148122560,76561198315701408,1.0
76561198112184784,76561198354934896,1.0
76561198202554432,76561198255139552,1.0
76561198012516160,76561198042663536,1.0
76561198118430976,76561198134687728,1.0
76561198009914640,76561198406096464,1.0
76561198090648880,76561198123893344,1.0
76561198052406368,76561198273243696,1.0
76561198101786976,76561198159082128,1.0
76561198015170896,76561198227232752,1.0
76561198095988128,76561198114219712,1.0
76561198121239120,76561198406096464,1.0
76561198041863168,76561198131135056,1.0
76561198074780112,76561198166650000,1.0
76561198117137728,76561198277652240,1.0
76561198207913008,76561198257791712,1.0
76561198092661920,76561198257791712,1.0
76561198149966592,76561198419185760,1.0
76561198085018192,76561198162148144,1.0
76561198173423488,76561198317262496,1.0
76561198159445712,76561198419617152,1.0
76561198067806768,76561198074371856,1.0
76561198040533344,76561198131873584,1.0
76561198044634640,76561198133750048,1.0
76561198077616704,76561198195614480,1.0
76561198081066464,76561198157250096,1.0
76561198075343248,76561198085488704,1.0
76561198095073824,76561198099213312,1.0
76561198101787584,76561198309866176,1.0
76561198006449408,76561198053960192,1.0
76561197990502240,76561198139880656,1.0
76561198065253696,76561198154291408,1.0
76561198130641808,76561198211721920,1.0
76561198095577440,76561198115785440,1.0
76561198224374256,76561198255870400,1.0
76561198090648880,76561198136674816,1.0
76561197975479984,76561198292437920,1.0
76561198104009408,76561198138576720,1.0
76561198035082752,76561198273873728,1.0
76561198170587344,76561198390372160,1.0
76561197997829728,76561198431119664,1.0
76561198033113728,76561198045324496,1.0
76561198094148960,76561198190046752,1.0
76561198076829248,76561198205771728,1.0
76561197964241680,76561198042663536,1.0
76561198078393632,76561198132659168,1.0
76561198071948544,76561198275947376,1.0
76561198092057424,76561198107830192,1.0
76561198050991952,76561198062694144,1.0
76561198081839840,76561198084623792,1.0
76561198113419424,76561198211682464,1.0
76561198168969776,76561198893902688,1.0
76561198072882064,76561198141985936,1.0
76561198078659280,76561198834807472,1.0
76561198130197712,76561198258009792,1.0
76561198084560512,76561198195534336,1.0
76561198256794688,76561198293303696,1.0
76561197991333408,76561198050991952,1.0
76561198181034656,76561198415544912,1.0
76561198112384000,76561198273297936,1.0
76561198071948544,76561198075730160,1.0
76561198219260848,76561198290555744,1.0
76561198086761344,76561198270212064,1.0
76561198141256272,76561198162784288,1.0
76561197965593264,76561198077143824,1.0
76561198146206672,76561198347397296,1.0
76561198105087312,76561198280714304,1.0
76561198068975520,76561198279187968,1.0
76561198062653680,76561198254446752,1.0
76561198131835472,76561198448983024,1.0
76561198134687728,76561198136889184,1.0
76561198064066160,76561198178463200,1.0
76561198106868432,76561198309047488,1.0
76561198064278176,76561198347475200,1.0
76561198039568976,76561198130471872,1.0
76561198046175136,76561198137341296,1.0
76561198089395072,76561198135718176,1.0
76561198128314896,76561198306177440,1.0
76561198050086064,76561198051966368,1.0
76561198110966192,76561198281791984,1.0
76561198166650000,76561198320990048,1.0
76561197990502240,76561198085488704,1.0
76561198075400848,76561198125897120,1.0
76561198117818880,76561198197030144,1.0
76561198107559024,76561198245382704,1.0
76561198048281648,76561198048697456,1.0
76561198046070624,76561198124322656,1.0
76561198162153216,76561198352314192,1.0
76561198047045664,76561198267017968,1.0
76561198157250096,76561198166574752,1.0
76561198268117520,76561198366145984,1.0
76561198080259728,76561198203499456,1.0
76561198125897120,76561198169257424,1.0
76561198096205728,76561198316333984,1.0
76561198073881408,76561198168578560,1.0
76561198061041936,76561198216467616,1.0
76561198056922912,76561198259640256,1.0
76561198033113728,76561198064785872,1.0
76561198117137728,76561198136741328,1.0
76561198056922912,76561198188630544,1.0
76561198076829248,76561198129380736,1.0
76561198035443424,76561198451268432,1.0
76561198074673296,76561198146706032,1.0
76561198154595936,76561198317262496,1.0
76561198030183056,76561198202663696,1.0
76561198053289904,76561198255335104,1.0
76561198045324496,76561198124501632,1.0
76561198046595808,76561198085407872,1.0
76561198130809456,76561198140341408,1.0
76561198131835472,76561198298601568,1.0
76561198068975520,76561198128816560,1.0
76561198237236848,76561198245382704,1.0
76561198151793600,76561198297349808,1.0
76561198254354352,76561198293668368,1.0
76561198315701408,76561199197982112,1.0
76561198047045808,76561198280182304,1.0
76561198044895792,76561199066354656,1.0
76561198019839840,76561198388253904,1.0
76561198040196080,76561198040365808,1.0
76561198265273664,76561198354942096,1.0
76561198040533344,76561198065058496,1.0
76561198047614016,76561198060495936,1.0
76561198076657424,76561198105504976,1.0
76561198122370176,76561198316333984,1.0
76561198078629248,76561198393783632,1.0
76561198078393632,76561198349262976,1.0
76561198267271216,76561198352291088,1.0
76561198130153712,76561198254354352,1.0
76561198050585264,76561198135993152,1.0
76561198267017968,76561198346202880,1.0
76561198002054432,76561198077143824,1.0
76561197973430880,76561198112155440,1.0
76561198032543424,76561198217508432,1.0
76561198132321056,76561198264061280,1.0
76561198040546512,76561198350768016,1.0
76561198046595808,76561198064425504,1.0
76561197972235760,76561199197982112,1.0
76561198051547072,76561198315020144,1.0
76561198019839840,76561198047909248,1.0
76561198077143824,76561198087724896,1.0
76561198020833088,76561198346512688,1.0
76561198207636256,76561198218885936,1.0
76561198100652320,76561198164681760,1.0
76561198050868112,76561198291164464,1.0
76561198066833456,76561198074210144,1.0
76561198170868704,76561198205888432,1.0
76561198338144880,76561198445964608,1.0
76561198271595184,76561198306177440,1.0
76561198135035008,76561198180280352,1.0
76561198144546672,76561198167001488,1.0
76561198049091248,76561198280714304,1.0
76561198074780112,76561198284961328,1.0
76561198142546576,76561198291164464,1.0
76561198138576720,76561198240788592,1.0
76561198191208320,76561198819814272,1.0
76561198150177648,76561198261032304,1.0
76561198112834208,76561198113625888,1.0
76561198091572480,76561199095656448,1.0
76561198141985936,76561198327636736,1.0
76561198128314896,76561198158233808,1.0
76561198229468352,76561198274372320,1.0
76561198239166016,76561198287963968,1.0
76561198128012064,76561198280656080,1.0
76561198100664960,76561198425844064,1.0
76561198067558048,76561198083350928,1.0
76561198079398816,76561198172168544,1.0
76561198082792608,76561198148786032,1.0
76561197973430880,76561198293668368,1.0
76561198208147968,76561198275194736,1.0
76561198119943584,76561198354934896,1.0
76561198061911360,76561198150177648,1.0
76561198156416832,76561198277652240,1.0
76561198104009408,76561198378193040,1.0
76561198093234016,76561198301762544,1.0
76561198995819120,76561199197982112,1.0
76561198050585264,76561198081433312,1.0
76561198066876320,76561198094108800,1.0
76561198087724896,76561198094148960,1.0
76561198045056176,76561198050868112,1.0
76561198166650000,76561198167001488,1.0
76561198061911360,76561198119370688,1.0
76561198144247568,76561199124905696,1.0
76561198404780144,76561198862592000,1.0
76561198014125568,76561198061911360,1.0
76561198079207168,76561198246665472,1.0
76561198039394944,76561198120446752,1.0
76561198074573376,76561198152626272,1.0
76561198072882064,76561198152562992,1.0
76561198116624352,76561198188686224,1.0
76561198293303696,76561198312615152,1.0
76561198132321056,76561198378193040,1.0
76561198153158512,76561198158988224,1.0
76561198142546576,76561198315294832,1.0
76561198134983856,76561198160587920,1.0
76561198179724192,76561198258927792,1.0
76561198097766176,76561198116477360,1.0
76561198000734960,76561198097676432,1.0
76561197986481536,76561198044974480,1.0
76561198094984544,76561198116685136,1.0
76561198101199152,76561198448983024,1.0
76561197976576384,76561198311962704,1.0
76561198065253696,76561198238856304,1.0
76561198030183056,76561198039281216,1.0
76561198078881344,76561198100652320,1.0
76561198051547072,76561198135673824,1.0
76561198068150816,76561198092189104,1.0
76561198141985936,76561198156416832,1.0
76561198273767696,76561198317783440,1.0
76561198092107152,76561198202663696,1.0
76561198122143424,76561198169961088,1.0
76561198075177840,76561198198227232,1.0
76561198193234128,76561198347397296,1.0
76561198072274032,76561198148003824,1.0
76561198132659168,76561198207641200,1.0
76561198006449408,76561198245382704,1.0
76561198107096080,76561198220496544,1.0
76561198078659280,76561198165343776,1.0
76561198198940352,76561198208147968,1.0
76561198146706032,76561198378193040,1.0
76561198078629248,76561198130197712,1.0
76561197994419072,76561198074780112,1.0
76561198197030144,76561198198833232,1.0
76561198051966368,76561198369534800,1.0
76561198046175136,76561198066534432,1.0
76561198042291776,76561198060495936,1.0
76561198076094048,76561198189387184,1.0
76561198039568976,76561198107387536,1.0
76561198003706912,76561198114021968,1.0
76561198127339648,76561198207712112,1.0
76561198026417632,76561198101920192,1.0
76561198119848320,76561199031443984,1.0
76561198042645712,76561198989850560,1.0
76561198156714864,76561198202563968,1.0
76561197997213680,76561198267533120,1.0
76561198026654432,76561198046562144,1.0
76561198047094512,76561198077281440,1.0
76561198042645712,76561198431119664,1.0
76561198096879472,76561198097940160,1.0
76561198212545792,76561198818523792,1.0
76561197970001056,76561198104009408,1.0
76561197969494480,76561198116498624,1.0
76561198260375440,76561198277347152,1.0
76561198114219712,76561199066354656,1.0
76561198047614016,76561198151311728,1.0
76561198097940160,76561198140866976,1.0
76561198092057424,76561198122224128,1.0
76561198142045504,76561198284843440,1.0
76561198088038848,76561198216382512,1.0
76561198230819648,76561198324023888,1.0
76561198129588672,76561198201420640,1.0
76561198255495856,76561198291164464,1.0
76561198119459824,76561198144546672,1.0
76561198106327680,76561198166650000,1.0
76561198048958512,76561198081281472,1.0
76561198208147968,76561198322750656,1.0
76561198080178528,76561198121537984,1.0
76561198352291088,76561198403301760,1.0
76561198366145984,76561199095656448,1.0
76561198102324528,76561198207636256,1.0
76561198045056176,76561198207641200,1.0
76561198064425504,76561198091406304,1.0
76561198190046752,76561198254354352,1.0
76561198040365808,76561198287963968,1.0
76561198253979168,76561198834807472,1.0
76561197963274896,76561197997269440,1.0
76561198022194576,76561198112384000,1.0
76561198077470416,76561198119232512,1.0
76561198229468352,76561198239166016,1.0
76561198202336224,76561198285616704,1.0
76561198113720720,76561198123434272,1.0
76561198046175136,76561198046843536,1.0
76561198081763376,76561198101786976,1.0
76561198045324496,76561198274397856,1.0
76561198071948544,76561198227232752,1.0
76561198207641200,76561198309866176,1.0
76561198146706032,76561198165343776,1.0
76561198242138176,76561198255137888,1.0
76561197970359088,76561198117862592,1.0
76561198019839840,76561198184736064,1.0
76561198309386080,76561199159570928,1.0
76561198124501632,76561198388443216,1.0
76561198294883632,76561198920359600,1.0
76561197973430880,76561198137240368,1.0
76561198219690144,76561198403534736,1.0
76561197979705472,76561198050281888,1.0
76561198050868112,76561198278732720,1.0
76561198043675200,76561198981331040,1.0
76561198075696944,76561198156735040,1.0
76561198206161808,76561198977770336,1.0
76561198099407568,76561198255870400,1.0
76561198091402976,76561198095809632,1.0
76561198003706912,76561198151783392,1.0
76561198078393632,76561198397888016,1.0
76561197979158608,76561198107124832,1.0
76561198071948544,76561198378193040,1.0
76561198130809456,76561198309019440,1.0
76561198032539680,76561198169866208,1.0
76561198091402976,76561198247265952,1.0
76561198197030144,76561198390372160,1.0
76561198075265008,76561198102694624,1.0
76561198196068976,76561198204143888,1.0
76561198303781728,76561198378193040,1.0
76561197979705472,76561198144503904,1.0
76561198150919888,76561198210330048,1.0
76561198061911360,76561198347397296,1.0
76561198015915984,76561198310807616,1.0
76561198050086064,76561198135524240,1.0
76561197991333408,76561198136090944,1.0
76561198107124832,76561198157196288,1.0
76561198137579104,76561198291164464,1.0
76561198198565792,76561198284961328,1.0
76561198047094512,76561198076517328,1.0
76561198006395184,76561198121537984,1.0
76561198130809456,76561198207712112,1.0
76561198176156736,76561198819814272,1.0
76561198081066464,76561198105504976,1.0
76561198009914640,76561198065188016,1.0
76561198081839840,76561198195534336,1.0
76561198066735248,76561198123893344,1.0
